date,country_code,country,price,combined_text,clean_text,cluster,SVD_1,SVD_2
2010-09-30,CO,Colombia,99.9188,2010-09-30 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2010-09-30,CY,Cyprus,100.0602,2010-09-30 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2010-09-30,CZ,Czechia,99.8687,2010-09-30 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2010-09-30,DE,Germany,100.6,2010-09-30 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2010-09-30,DK,Denmark,101.1583,2010-09-30 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2010-09-30,EE,Estonia,102.9743,2010-09-30 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2010-09-30,ES,Spain,99.5968,2010-09-30 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2010-09-30,FI,Finland,100.7455,2010-09-30 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2010-09-30,FR,France,101.5284,2010-09-30 FR France,france,2,0.0009767638286374875,0.000991338155062644
2010-09-30,GB,United Kingdom,101.7456,2010-09-30 GB United Kingdom,united kingdom,8,0.0006518665833068108,0.7995079367977093
2010-09-30,GR,Greece,98.5136,2010-09-30 GR Greece,greece,0,0.00040052015844170157,1.2313586913207822e-05
2010-09-30,HK,Hong Kong SAR,102.115,2010-09-30 HK Hong Kong SAR,hong kong sar,0,-0.0031446718968098954,-0.019056842925597634
2010-09-30,HR,Croatia,99.1174,2010-09-30 HR Croatia,croatia,0,2.1663573982603847e-06,-0.00020638940671023192
2010-09-30,HU,Hungary,100.1334,2010-09-30 HU Hungary,hungary,0,0.00020483675655827787,0.0007488892324102358
2010-09-30,ID,Indonesia,100.327,2010-09-30 ID Indonesia,indonesia,0,-1.1497674139778418e-05,0.0014734144055221548
2010-09-30,IE,Ireland,98.6866,2010-09-30 IE Ireland,ireland,0,-0.011080237157060354,-0.01095207734047215
2010-09-30,IL,Israel,101.5474,2010-09-30 IL Israel,israel,0,0.0011657709720348003,-0.003892314451797879
2010-09-30,IN,India,104.3887,2010-09-30 IN India,india,0,1.769764359540646e-05,-1.694468382001432e-05
2010-09-30,IS,Iceland,99.7492,2010-09-30 IS Iceland,iceland,0,-0.0010810294685686301,-0.009197389830191768
2010-09-30,IT,Italy,100.5927,2010-09-30 IT Italy,italy,9,0.9996861019842163,-0.0007957102390870798
2010-09-30,JP,Japan,100.375,2010-09-30 JP Japan,japan,6,-0.002474834500312175,-0.20943926807581723
2010-09-30,KR,Korea,99.9233,2010-09-30 KR Korea,korea,0,0.006671942935856476,-0.04802345805095159
2010-09-30,LT,Lithuania,99.6883,2010-09-30 LT Lithuania,lithuania,0,0.00010276580945129375,0.00020576233102367154
2010-09-30,LU,Luxembourg,100.0765,2010-09-30 LU Luxembourg,luxembourg,0,-2.524769161588695e-05,-4.1868228814815626e-05
2010-09-30,LV,Latvia,100.6,2010-09-30 LV Latvia,latvia,0,-4.6302074541195285e-06,-0.00030020876849264734
2010-09-30,MA,Morocco,100.1429,2010-09-30 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2010-09-30,MK,North Macedonia,98.3825,2010-09-30 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2010-09-30,MT,Malta,103.24,2010-09-30 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2010-09-30,MX,Mexico,100.5778,2010-09-30 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2010-09-30,MY,Malaysia,101.0151,2010-09-30 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2010-09-30,NL,Netherlands,100.1615,2010-09-30 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2010-09-30,NO,Norway,100.6865,2010-09-30 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2010-09-30,NZ,New Zealand,99.4213,2010-09-30 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2010-09-30,PE,Peru,101.9988,2010-09-30 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2010-09-30,PH,Philippines,100.8124,2010-09-30 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2010-09-30,PL,Poland,100.3882,2010-09-30 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2010-09-30,PT,Portugal,99.9651,2010-09-30 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2010-09-30,RO,Romania,97.9079,2010-09-30 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2010-09-30,RS,Serbia,102.4547,2010-09-30 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2010-09-30,RU,Russia,100.0539,2010-09-30 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2010-09-30,SE,Sweden,100.6451,2010-09-30 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2010-09-30,SG,Singapore,101.9755,2010-09-30 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2010-09-30,SI,Slovenia,99.4241,2010-09-30 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2010-09-30,SK,Slovakia,99.4751,2010-09-30 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2010-09-30,TH,Thailand,101.4648,2010-09-30 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
2010-09-30,TR,Türkiye,100.7276,2010-09-30 TR Türkiye,rkiye,0,-1.3195349509207781e-05,-2.3715366253959547e-06
2010-09-30,US,United States,99.2172,2010-09-30 US United States,united state,8,0.0005102639912033831,0.744442567499451
2010-09-30,XM,Euro area,100.4898,2010-09-30 XM Euro area,euro area,0,-0.012122716657618965,0.027299576190704767
2010-09-30,XW,World,100.5652,2010-09-30 XW World,world,0,2.9920619506970162e-05,-5.964087093841056e-05
2010-09-30,ZA,South Africa,99.9505,2010-09-30 ZA South Africa,south africa,1,0.0005723466667372308,0.012452403183372034
2010-12-31,4T,Emerging market economies (aggregate),102.467,2010-12-31 4T Emerging market economies (aggregate),emerging market economy aggregate,0,-4.0356017217808096e-05,-0.0004130902424369529
2010-12-31,5R,Advanced economies,99.8369,2010-12-31 5R Advanced economies,advanced economy,0,-3.85557108834516e-05,-0.00036383445208994767
2010-12-31,AT,Austria,101.1982,2010-12-31 AT Austria,austria,0,-0.002835542565425707,0.007236650965030082
2010-12-31,AU,Australia,100.2904,2010-12-31 AU Australia,australia,0,0.0001215585433678345,0.0007440630107741573
2010-12-31,BE,Belgium,101.149,2010-12-31 BE Belgium,belgium,0,0.011778282626417474,-0.02431099742024711
2010-12-31,BG,Bulgaria,98.4335,2010-12-31 BG Bulgaria,bulgaria,0,-0.0004229648451708109,0.00044010652975531503
2010-12-31,BR,Brazil,107.5936,2010-12-31 BR Brazil,brazil,0,-9.121242610868589e-05,0.0010240816518812593
2010-12-31,CA,Canada,99.6056,2010-12-31 CA Canada,canada,7,0.005525614747324788,0.02174130298451281
2010-12-31,CH,Switzerland,102.278,2010-12-31 CH Switzerland,switzerland,0,0.0029803049316493744,0.03175227999321281
2010-12-31,CL,Chile,102.3926,2010-12-31 CL Chile,chile,0,2.9150320362388104e-05,-0.0002907245637303377
2010-12-31,CN,China,101.8596,2010-12-31 CN China,china,0,1.6932216960669602e-06,0.0001398437975447654
2010-12-31,CO,Colombia,103.7653,2010-12-31 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2010-12-31,CY,Cyprus,99.5181,2010-12-31 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2010-12-31,CZ,Czechia,99.9737,2010-12-31 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2010-12-31,DE,Germany,101.0,2010-12-31 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2010-12-31,DK,Denmark,100.1655,2010-12-31 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2010-12-31,EE,Estonia,99.3752,2010-12-31 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2010-12-31,ES,Spain,99.4853,2010-12-31 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2010-12-31,FI,Finland,100.7455,2010-12-31 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2010-12-31,FR,France,102.7311,2010-12-31 FR France,france,2,0.0009767638286374875,0.000991338155062644
2010-12-31,GB,United Kingdom,99.5844,2010-12-31 GB United Kingdom,united kingdom,8,0.0006518665833068108,0.7995079367977093
2010-12-31,GR,Greece,97.3567,2010-12-31 GR Greece,greece,0,0.00040052015844170157,1.2313586913207822e-05
2010-12-31,HK,Hong Kong SAR,107.5487,2010-12-31 HK Hong Kong SAR,hong kong sar,0,-0.0031446718968098954,-0.019056842925597634
2010-12-31,HR,Croatia,99.389,2010-12-31 HR Croatia,croatia,0,2.1663573982603847e-06,-0.00020638940671023192
2010-12-31,HU,Hungary,98.2119,2010-12-31 HU Hungary,hungary,0,0.00020483675655827787,0.0007488892324102358
2010-12-31,ID,Indonesia,100.9922,2010-12-31 ID Indonesia,indonesia,0,-1.1497674139778418e-05,0.0014734144055221548
2010-12-31,IE,Ireland,94.3767,2010-12-31 IE Ireland,ireland,0,-0.011080237157060354,-0.01095207734047215
2010-12-31,IL,Israel,104.8772,2010-12-31 IL Israel,israel,0,0.0011657709720348003,-0.003892314451797879
2010-12-31,IN,India,103.9703,2010-12-31 IN India,india,0,1.769764359540646e-05,-1.694468382001432e-05
2010-12-31,IS,Iceland,101.0595,2010-12-31 IS Iceland,iceland,0,-0.0010810294685686301,-0.009197389830191768
2010-12-31,IT,Italy,100.6774,2010-12-31 IT Italy,italy,9,0.9996861019842163,-0.0007957102390870798
2010-12-31,JP,Japan,100.2417,2010-12-31 JP Japan,japan,6,-0.002474834500312175,-0.20943926807581723
2010-12-31,KR,Korea,100.5731,2010-12-31 KR Korea,korea,0,0.006671942935856476,-0.04802345805095159
2010-12-31,LT,Lithuania,101.6003,2010-12-31 LT Lithuania,lithuania,0,0.00010276580945129375,0.00020576233102367154
2010-12-31,LU,Luxembourg,101.4243,2010-12-31 LU Luxembourg,luxembourg,0,-2.524769161588695e-05,-4.1868228814815626e-05
2010-12-31,LV,Latvia,103.61,2010-12-31 LV Latvia,latvia,0,-4.6302074541195285e-06,-0.00030020876849264734
2010-12-31,MA,Morocco,100.0476,2010-12-31 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2010-12-31,MK,North Macedonia,101.3325,2010-12-31 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2010-12-31,MT,Malta,96.101,2010-12-31 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2010-12-31,MX,Mexico,101.8204,2010-12-31 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2010-12-31,MY,Malaysia,103.2929,2010-12-31 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2010-12-31,NL,Netherlands,99.5801,2010-12-31 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2010-12-31,NO,Norway,100.5557,2010-12-31 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2010-12-31,NZ,New Zealand,99.4213,2010-12-31 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2010-12-31,PE,Peru,103.8274,2010-12-31 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2010-12-31,PH,Philippines,101.4691,2010-12-31 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2010-12-31,PL,Poland,100.3219,2010-12-31 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2010-12-31,PT,Portugal,98.9311,2010-12-31 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2010-12-31,RO,Romania,96.2343,2010-12-31 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2010-12-31,RS,Serbia,103.7535,2010-12-31 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2010-12-31,RU,Russia,100.9818,2010-12-31 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2010-12-31,SE,Sweden,102.2751,2010-12-31 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2010-12-31,SG,Singapore,104.7601,2010-12-31 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2010-12-31,SI,Slovenia,99.6545,2010-12-31 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2010-12-31,SK,Slovakia,99.5751,2010-12-31 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2010-12-31,TH,Thailand,101.6602,2010-12-31 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
2010-12-31,TR,Türkiye,102.5732,2010-12-31 TR Türkiye,rkiye,0,-1.3195349509207781e-05,-2.3715366253959547e-06
2010-12-31,US,United States,98.3616,2010-12-31 US United States,united state,8,0.0005102639912033831,0.744442567499451
2010-12-31,XM,Euro area,100.7359,2010-12-31 XM Euro area,euro area,0,-0.012122716657618965,0.027299576190704767
2010-12-31,XW,World,100.9847,2010-12-31 XW World,world,0,2.9920619506970162e-05,-5.964087093841056e-05
2010-12-31,ZA,South Africa,101.293,2010-12-31 ZA South Africa,south africa,1,0.0005723466667372308,0.012452403183372034
2011-03-31,4T,Emerging market economies (aggregate),102.7878,2011-03-31 4T Emerging market economies (aggregate),emerging market economy aggregate,0,-4.0356017217808096e-05,-0.0004130902424369529
2011-03-31,5R,Advanced economies,99.3696,2011-03-31 5R Advanced economies,advanced economy,0,-3.85557108834516e-05,-0.00036383445208994767
2011-03-31,AT,Austria,103.8696,2011-03-31 AT Austria,austria,0,-0.002835542565425707,0.007236650965030082
2011-03-31,AU,Australia,99.4192,2011-03-31 AU Australia,australia,0,0.0001215585433678345,0.0007440630107741573
2011-03-31,BE,Belgium,102.0879,2011-03-31 BE Belgium,belgium,0,0.011778282626417474,-0.02431099742024711
2011-03-31,BG,Bulgaria,96.4298,2011-03-31 BG Bulgaria,bulgaria,0,-0.0004229648451708109,0.00044010652975531503
2011-03-31,BR,Brazil,112.4642,2011-03-31 BR Brazil,brazil,0,-9.121242610868589e-05,0.0010240816518812593
2011-03-31,CA,Canada,102.2589,2011-03-31 CA Canada,canada,7,0.005525614747324788,0.02174130298451281
2011-03-31,CH,Switzerland,105.2029,2011-03-31 CH Switzerland,switzerland,0,0.0029803049316493744,0.03175227999321281
2011-03-31,CL,Chile,105.3408,2011-03-31 CL Chile,chile,0,2.9150320362388104e-05,-0.0002907245637303377
2011-03-31,CN,China,103.5126,2011-03-31 CN China,china,0,1.6932216960669602e-06,0.0001398437975447654
2011-03-31,CO,Colombia,103.3087,2011-03-31 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2011-03-31,CY,Cyprus,98.4941,2011-03-31 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2011-03-31,CZ,Czechia,100.1838,2011-03-31 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2011-03-31,DE,Germany,101.5,2011-03-31 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2011-03-31,DK,Denmark,99.1726,2011-03-31 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2011-03-31,EE,Estonia,104.8738,2011-03-31 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2011-03-31,ES,Spain,96.1038,2011-03-31 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2011-03-31,FI,Finland,102.0234,2011-03-31 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2011-03-31,FR,France,103.3325,2011-03-31 FR France,france,2,0.0009767638286374875,0.000991338155062644
2011-03-31,GB,United Kingdom,97.7556,2011-03-31 GB United Kingdom,united kingdom,8,0.0006518665833068108,0.7995079367977093
2011-03-31,GR,Greece,97.6138,2011-03-31 GR Greece,greece,0,0.00040052015844170157,1.2313586913207822e-05
2011-03-31,HK,Hong Kong SAR,116.0528,2011-03-31 HK Hong Kong SAR,hong kong sar,0,-0.0031446718968098954,-0.019056842925597634
2011-03-31,HR,Croatia,98.4838,2011-03-31 HR Croatia,croatia,0,2.1663573982603847e-06,-0.00020638940671023192
2011-03-31,HU,Hungary,97.8916,2011-03-31 HU Hungary,hungary,0,0.00020483675655827787,0.0007488892324102358
2011-03-31,ID,Indonesia,103.2537,2011-03-31 ID Indonesia,indonesia,0,-1.1497674139778418e-05,0.0014734144055221548
2011-03-31,IE,Ireland,90.0983,2011-03-31 IE Ireland,ireland,0,-0.011080237157060354,-0.01095207734047215
2011-03-31,IL,Israel,108.6646,2011-03-31 IL Israel,israel,0,0.0011657709720348003,-0.003892314451797879
2011-03-31,IN,India,111.5014,2011-03-31 IN India,india,0,1.769764359540646e-05,-1.694468382001432e-05
2011-03-31,IS,Iceland,101.7925,2011-03-31 IS Iceland,iceland,0,-0.0010810294685686301,-0.009197389830191768
2011-03-31,IT,Italy,100.1693,2011-03-31 IT Italy,italy,9,0.9996861019842163,-0.0007957102390870798
2011-03-31,JP,Japan,100.4417,2011-03-31 JP Japan,japan,6,-0.002474834500312175,-0.20943926807581723
2011-03-31,KR,Korea,102.323,2011-03-31 KR Korea,korea,0,0.006671942935856476,-0.04802345805095159
2011-03-31,LT,Lithuania,105.9351,2011-03-31 LT Lithuania,lithuania,0,0.00010276580945129375,0.00020576233102367154
2011-03-31,LU,Luxembourg,100.9871,2011-03-31 LU Luxembourg,luxembourg,0,-2.524769161588695e-05,-4.1868228814815626e-05
2011-03-31,LV,Latvia,108.25,2011-03-31 LV Latvia,latvia,0,-4.6302074541195285e-06,-0.00030020876849264734
2011-03-31,MA,Morocco,100.2382,2011-03-31 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2011-03-31,MK,North Macedonia,96.5324,2011-03-31 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2011-03-31,MT,Malta,97.419,2011-03-31 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2011-03-31,MX,Mexico,103.7879,2011-03-31 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2011-03-31,MY,Malaysia,105.3726,2011-03-31 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2011-03-31,NL,Netherlands,99.6964,2011-03-31 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2011-03-31,NO,Norway,105.7862,2011-03-31 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2011-03-31,NZ,New Zealand,99.6639,2011-03-31 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2011-03-31,PE,Peru,112.5811,2011-03-31 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2011-03-31,PH,Philippines,102.4175,2011-03-31 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2011-03-31,PL,Poland,100.2557,2011-03-31 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2011-03-31,PT,Portugal,98.2232,2011-03-31 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2011-03-31,RO,Romania,92.0502,2011-03-31 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2011-03-31,RS,Serbia,102.3899,2011-03-31 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2011-03-31,RU,Russia,77.6881,2011-03-31 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2011-03-31,SE,Sweden,103.1907,2011-03-31 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2011-03-31,SG,Singapore,107.0931,2011-03-31 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2011-03-31,SI,Slovenia,104.2959,2011-03-31 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2011-03-31,SK,Slovakia,99.6751,2011-03-31 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2011-03-31,TH,Thailand,102.6525,2011-03-31 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
2011-03-31,TR,Türkiye,105.4126,2011-03-31 TR Türkiye,rkiye,0,-1.3195349509207781e-05,-2.3715366253959547e-06
2011-03-31,US,United States,96.6866,2011-03-31 US United States,united state,8,0.0005102639912033831,0.744442567499451
2011-03-31,XM,Euro area,100.478,2011-03-31 XM Euro area,euro area,0,-0.012122716657618965,0.027299576190704767
2011-03-31,XW,World,100.8646,2011-03-31 XW World,world,0,2.9920619506970162e-05,-5.964087093841056e-05
2011-03-31,ZA,South Africa,102.2124,2011-03-31 ZA South Africa,south africa,1,0.0005723466667372308,0.012452403183372034
2011-06-30,4T,Emerging market economies (aggregate),105.4278,2011-06-30 4T Emerging market economies (aggregate),emerging market economy aggregate,0,-4.0356017217808096e-05,-0.0004130902424369529
2011-06-30,5R,Advanced economies,100.0129,2011-06-30 5R Advanced economies,advanced economy,0,-3.85557108834516e-05,-0.00036383445208994767
2011-06-30,AT,Austria,101.0411,2011-06-30 AT Austria,austria,0,-0.002835542565425707,0.007236650965030082
2011-06-30,AU,Australia,98.7415,2011-06-30 AU Australia,australia,0,0.0001215585433678345,0.0007440630107741573
2011-06-30,BE,Belgium,102.7976,2011-06-30 BE Belgium,belgium,0,0.011778282626417474,-0.02431099742024711
2011-06-30,BG,Bulgaria,94.7286,2011-06-30 BG Bulgaria,bulgaria,0,-0.0004229648451708109,0.00044010652975531503
2011-06-30,BR,Brazil,117.1293,2011-06-30 BR Brazil,brazil,0,-9.121242610868589e-05,0.0010240816518812593
2011-06-30,CA,Canada,105.7727,2011-06-30 CA Canada,canada,7,0.005525614747324788,0.02174130298451281
2011-06-30,CH,Switzerland,106.7929,2011-06-30 CH Switzerland,switzerland,0,0.0029803049316493744,0.03175227999321281
2011-06-30,CL,Chile,111.5077,2011-06-30 CL Chile,chile,0,2.9150320362388104e-05,-0.0002907245637303377
2011-06-30,CN,China,104.2822,2011-06-30 CN China,china,0,1.6932216960669602e-06,0.0001398437975447654
2011-06-30,CO,Colombia,107.513,2011-06-30 CO Colombia,colombia,0,-0.003914254310072885,0.008951453488808962
2011-06-30,CY,Cyprus,97.3798,2011-06-30 CY Cyprus,cyprus,0,-0.0001329036966128405,-0.0006815811247506639
2011-06-30,CZ,Czechia,100.7088,2011-06-30 CZ Czechia,czechia,0,-2.0611993669565172e-05,4.984838157285691e-05
2011-06-30,DE,Germany,101.9,2011-06-30 DE Germany,germany,0,-0.006250918109540019,-0.013782658101393347
2011-06-30,DK,Denmark,101.3789,2011-06-30 DK Denmark,denmark,0,-0.002446493092462114,0.05305454488789677
2011-06-30,EE,Estonia,107.973,2011-06-30 EE Estonia,estonia,0,3.4090071036614905e-05,0.00018006626609146258
2011-06-30,ES,Spain,94.9518,2011-06-30 ES Spain,spain,0,0.0024601918564601585,-0.031475729755953884
2011-06-30,FI,Finland,103.9404,2011-06-30 FI Finland,finland,3,-0.0009810243781387608,-0.020574588711198886
2011-06-30,FR,France,105.337,2011-06-30 FR France,france,2,0.0009767638286374875,0.000991338155062644
2011-06-30,GB,United Kingdom,98.4206,2011-06-30 GB United Kingdom,united kingdom,8,0.0006518665833068108,0.7995079367977093
2011-06-30,GR,Greece,95.7712,2011-06-30 GR Greece,greece,0,0.00040052015844170157,1.2313586913207822e-05
2011-06-30,HK,Hong Kong SAR,123.099,2011-06-30 HK Hong Kong SAR,hong kong sar,0,-0.0031446718968098954,-0.019056842925597634
2011-06-30,HR,Croatia,100.0226,2011-06-30 HR Croatia,croatia,0,2.1663573982603847e-06,-0.00020638940671023192
2011-06-30,HU,Hungary,97.1444,2011-06-30 HU Hungary,hungary,0,0.00020483675655827787,0.0007488892324102358
2011-06-30,ID,Indonesia,104.3771,2011-06-30 ID Indonesia,indonesia,0,-1.1497674139778418e-05,0.0014734144055221548
2011-06-30,IE,Ireland,85.4109,2011-06-30 IE Ireland,ireland,0,-0.011080237157060354,-0.01095207734047215
2011-06-30,IL,Israel,111.2573,2011-06-30 IL Israel,israel,0,0.0011657709720348003,-0.003892314451797879
2011-06-30,IN,India,121.3336,2011-06-30 IN India,india,0,1.769764359540646e-05,-1.694468382001432e-05
2011-06-30,IS,Iceland,104.5918,2011-06-30 IS Iceland,iceland,0,-0.0010810294685686301,-0.009197389830191768
2011-06-30,IT,Italy,102.2015,2011-06-30 IT Italy,italy,9,0.9996861019842163,-0.0007957102390870798
2011-06-30,JP,Japan,99.975,2011-06-30 JP Japan,japan,6,-0.002474834500312175,-0.20943926807581723
2011-06-30,KR,Korea,104.7629,2011-06-30 KR Korea,korea,0,0.006671942935856476,-0.04802345805095159
2011-06-30,LT,Lithuania,106.7427,2011-06-30 LT Lithuania,lithuania,0,0.00010276580945129375,0.00020576233102367154
2011-06-30,LU,Luxembourg,103.4136,2011-06-30 LU Luxembourg,luxembourg,0,-2.524769161588695e-05,-4.1868228814815626e-05
2011-06-30,LV,Latvia,110.15,2011-06-30 LV Latvia,latvia,0,-4.6302074541195285e-06,-0.00030020876849264734
2011-06-30,MA,Morocco,100.8099,2011-06-30 MA Morocco,morocco,0,-1.6270022309280337e-05,-0.0001678497422291732
2011-06-30,MK,North Macedonia,98.7025,2011-06-30 MK North Macedonia,north macedonia,0,1.3596472389287685e-05,0.0010273047324896945
2011-06-30,MT,Malta,99.7254,2011-06-30 MT Malta,malta,0,-5.7146078474155794e-06,-0.00021764816342994457
2011-06-30,MX,Mexico,105.413,2011-06-30 MX Mexico,mexico,0,-4.878234696243774e-05,0.00023129430185284532
2011-06-30,MY,Malaysia,108.1456,2011-06-30 MY Malaysia,malaysia,0,-0.0008086910688469025,0.005627988581539701
2011-06-30,NL,Netherlands,98.3397,2011-06-30 NL Netherlands,netherlands,0,0.0015071090796750478,-0.01534317347895102
2011-06-30,NO,Norway,108.663,2011-06-30 NO Norway,norway,4,-0.005357532069439116,-0.04240964679316451
2011-06-30,NZ,New Zealand,100.149,2011-06-30 NZ New Zealand,new zealand,0,-0.0007025996005492353,-0.0010044623280934905
2011-06-30,PE,Peru,118.5388,2011-06-30 PE Peru,peru,0,0.0004948946038195276,0.0007266106586708569
2011-06-30,PH,Philippines,105.2168,2011-06-30 PH Philippines,philippine,0,-1.9531299748360508e-05,-0.0001392036506736558
2011-06-30,PL,Poland,100.909,2011-06-30 PL Poland,poland,0,-8.354110040483244e-06,-6.527312341334436e-05
2011-06-30,PT,Portugal,96.1088,2011-06-30 PT Portugal,portugal,0,0.00038215224917164043,-0.005695325298418643
2011-06-30,RO,Romania,90.3766,2011-06-30 RO Romania,romania,0,4.065562273175528e-06,7.061199022140957e-05
2011-06-30,RS,Serbia,99.4814,2011-06-30 RS Serbia,serbia,0,8.199741443160498e-05,0.00048030071314694446
2011-06-30,RU,Russia,78.5434,2011-06-30 RU Russia,russia,0,-0.00015702879435617025,-0.0005697944080953295
2011-06-30,SE,Sweden,103.2119,2011-06-30 SE Sweden,sweden,5,-0.002182128771161084,-0.016261386511654197
2011-06-30,SG,Singapore,109.2004,2011-06-30 SG Singapore,singapore,0,-0.0004489859192449969,0.002587552568249342
2011-06-30,SI,Slovenia,103.9973,2011-06-30 SI Slovenia,slovenia,0,5.178381892699559e-06,-0.00011656787907520908
2011-06-30,SK,Slovakia,98.1755,2011-06-30 SK Slovakia,slovakia,0,1.019767763588665e-05,7.682813442682593e-05
2011-06-30,TH,Thailand,104.936,2011-06-30 TH Thailand,thailand,0,-0.0012454793223651362,-0.012093152372469041
