7547,99,7546,5,4,bongo ii,Unnamed: 6,Unnamed: 7,NULL,NULL.1,NULL.2,utc+08:00,NULL.3,NULL.4,96262,text,cluster
7638,99,7539,5,4,wenome,,,,,,utc+08:00,,,99562,wenome utc+08:00,3
7639,99,7539,5,4,wonabunggame,,,,,,utc+08:00,,,99562,wonabunggame utc+08:00,3
7640,99,7539,5,4,yido,,,,,,utc+08:00,,,99562,yido utc+08:00,3
7641,99,7539,5,4,yudimba,,,,,,utc+08:00,,,99562,yudimba utc+08:00,3
7642,99,7539,5,4,yuneri,,,,,,utc+08:00,,,99562,yuneri utc+08:00,3
7643,99,7539,5,4,ambirik,,,,,,utc+08:00,,,99569,ambirik utc+08:00,3
7644,99,7539,5,4,giko,,,,,,utc+08:00,,,99569,giko utc+08:00,3
7645,99,7539,5,4,gwak dugunik,,,,,,utc+08:00,,,99569,gwak dugunik utc+08:00,3
7646,99,7539,5,4,karu,,,,,,utc+08:00,,,99569,karu utc+08:00,3
7647,99,7539,5,4,kotorambur,,,,,,utc+08:00,,,99569,kotorambur utc+08:00,3
7648,99,7539,5,4,kungge,,,,,,utc+08:00,,,99569,kungge utc+08:00,3
7649,99,7539,5,4,minegimen,,,,,,utc+08:00,,,99569,minegimen utc+08:00,3
7650,99,7539,5,4,miyanagame,,,,,,utc+08:00,,,99569,miyanagame utc+08:00,3
7651,99,7539,5,4,pekaleme,,,,,,utc+08:00,,,99569,pekaleme utc+08:00,3
7652,99,7539,5,4,tabuh,,,,,,utc+08:00,,,99569,tabuh utc+08:00,3
7653,99,7539,5,4,teleme,,,,,,utc+08:00,,,99569,teleme utc+08:00,3
7654,99,7539,5,4,darungan,,,,,,utc+08:00,,,67382,darungan utc+08:00,3
7655,99,7539,5,4,kalipepe,,,,,,utc+08:00,,,67382,kalipepe utc+08:00,3
7656,99,7539,5,4,karangayar,,,,,,utc+08:00,,,67382,karangayar utc+08:00,3
7657,99,7539,5,4,karangrejo,,,,,,utc+08:00,,,67382,karangrejo utc+08:00,3
7658,99,7539,5,4,kebonsari,,,,,,utc+08:00,,,67382,kebonsari utc+08:00,3
7659,99,7539,5,4,krai,,,,,,utc+08:00,,,67382,krai utc+08:00,3
7660,99,7539,5,4,kraton,,,,,,utc+08:00,,,67382,kraton utc+08:00,3
7661,99,7539,5,4,munder,,,,,,utc+08:00,,,67382,munder utc+08:00,3
7662,99,7539,5,4,tunjungrejo,,,,,,utc+08:00,,,67382,tunjungrejo utc+08:00,3
7663,99,7539,5,4,wotgalih,,,,,,utc+08:00,,,67382,wotgalih utc+08:00,3
7664,99,7539,5,4,yosowilangun kidul,,,,,,utc+08:00,,,67382,yosowilangun kidul utc+08:00,3
7665,99,7539,5,4,yosowilangun lor,,,,,,utc+08:00,,,67382,yosowilangun lor utc+08:00,3
7666,99,7539,5,4,buseryo,,,,,,utc+08:00,,,99354,buseryo utc+08:00,3
7667,99,7539,5,4,endokisi,,,,,,utc+08:00,,,99354,endokisi utc+08:00,3
7668,99,7539,5,4,maruway,,,,,,utc+08:00,,,99354,maruway utc+08:00,3
7669,99,7539,5,4,meukisi,,,,,,utc+08:00,,,99354,meukisi utc+08:00,3
7670,99,7539,5,4,snamay,,,,,,utc+08:00,,,99354,snamay utc+08:00,3
7671,99,7539,5,4,esahapuk,,,,,,utc+08:00,,,99571,esahapuk utc+08:00,3
7672,99,7539,5,4,hokolekma,,,,,,utc+08:00,,,99571,hokolekma utc+08:00,3
7673,99,7539,5,4,kiroma,,,,,,utc+08:00,,,99571,kiroma utc+08:00,3
7674,99,7539,5,4,mesahaput,,,,,,utc+08:00,,,99571,mesahaput utc+08:00,3
7675,99,7539,5,4,saikama,,,,,,utc+08:00,,,99571,saikama utc+08:00,3
7676,99,7539,5,4,sogasio,,,,,,utc+08:00,,,99571,sogasio utc+08:00,3
7677,99,7539,5,4,yogosem,,,,,,utc+08:00,,,99571,yogosem utc+08:00,3
7678,99,7539,5,4,borot,,,,,,utc+08:00,,,99564,borot utc+08:00,3
7679,99,7539,5,4,delsa,,,,,,utc+08:00,,,99564,delsa utc+08:00,3
7680,99,7539,5,4,disendobo,,,,,,utc+08:00,,,99564,disendobo utc+08:00,3
7681,99,7539,5,4,ekilapok (ekilapo),,,,,,utc+08:00,,,99564,ekilapok (ekilapo) utc+08:00,3
7682,99,7539,5,4,karunggame,,,,,,utc+08:00,,,99564,karunggame utc+08:00,3
