word,level,pos,definition_url,voice_url,clean_text,cluster
in business,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/business#business_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_bu/in_business_1_us_1.ogg,business,1
in case…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_18,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ca/in_case_1_us_2.ogg,case,1
in charge of sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/charge_1#charge_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ch/in_charge_of_sb_1_us_1.ogg,charge sbsth,4
in class,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/class_1#class_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_cl/in_class_1_us_1.ogg,class,1
in conjunction with sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/conjunction#conjunction_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_co/in_conjunction_with_sb_1_us_1.ogg,conjunction sbsth,4
in connection with sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/connection#connection_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_co/in_connection_with_sb_1_us_1.ogg,connection sbsth,4
in contrast,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/contrast_1#contrast_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_co/in_contrast_1_us_1.ogg,contrast,1
in danger,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/danger#danger_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_da/in_danger_1_us_1.ogg,danger,1
in effect,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/effect_1#effect_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ef/in_effect_1_us_1.ogg,effect,1
in fact,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/fact#fact_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_fa/in_fact_1_us_1.ogg,fact,1
in favour of sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/favour_1#favour_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_fa/in_favour_of_sb_1_us_1.ogg,favour sbsth,4
in front of,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/front_1#front_sng_16,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_fr/in_front_of_1_us_1.ogg,front,1
in full,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/full_1#full_sng_15,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_fu/in_full_1_us_1.ogg,full,1
in general,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/general_1#general_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ge/in_general_1_us_1.ogg,general,1
in history,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/history#history_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_hi/in_history_1_us_1.ogg,history,1
in hospital,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/hospital#hospital_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ho/in_hospital_1_us_1.ogg,hospital,1
in line with sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/line_1#line_sng_43,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_li/in_line_with_sth_1_us_1.ogg,line sth,3
in love,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/love_1#love_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_lo/in_love_1_us_1.ogg,love,1
in my opinion,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/opinion#opinion_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_my/in_my_opinion_1_us_1.ogg,opinion,1
in order of sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/order_1#order_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_or/in_order_of_sth_1_us_1.ogg,order sth,3
in order to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/order_1#order_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_or/in_order_to_do_sth_1_us_1.ogg,order sth,3
in other words,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/word_1#word_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ot/in_other_words_1_us_1.ogg,word,1
in part,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/part_1#part_sng_20,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pa/in_part_1_us_1.ogg,part,1
in particular,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/particular_1#particular_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pa/in_particular_1_us_1.ogg,particular,1
in place,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/place_1#place_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pl/in_place_1_us_1.ogg,place,1
in practice,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/practice_1#practice_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pr/in_practice_1_us_1.ogg,practice,1
in prison,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/prison#prison_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pr/in_prison_1_us_1.ogg,prison,1
in public,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/public_2#public_sng_13,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_pu/in_public_1_us_1.ogg,public,1
in recent years,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/recent#recent_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_recent_years_1_us_1.ogg,recent year,1
in relation to sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/relation#relation_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_relation_to_sb_1_us_1.ogg,relation sbsth,4
in respect of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/respect_1#respect_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_respect_of_sth_1_us_1.ogg,respect sth,3
in response to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/response#response_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_re/in_response_to_sth_1_us_1.ogg,response sth,3
in school,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/school_1#school_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_sc/in_school_1_us_2.ogg,school,1
in some cases,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_so/in_some_cases_1_us_1.ogg,case,1
in space,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/space_1#space_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_sp/in_space_1_us_1.ogg,space,1
in spite of sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/spite_1#spite_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_sp/in_spite_of_sth_1_us_1.ogg,spite sth,3
in such a way (that)…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/such#such_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_su/in_such_a_way_that_1_us_1.ogg,way,1
in summer,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/summer_1#summer_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_su/in_summer_1_us_1.ogg,summer,1
in terms of sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/terms#terms_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_te/in_terms_of_sth_1_us_1.ogg,term sth,3
in the absence of sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/absence#absence_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_absence_of_sb_1_us_1.ogg,absence sbsth,4
in the air,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/air_1#air_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_air_1_us_1.ogg,air,1
in the case of sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_case_of_sth_1_us_1.ogg,case sth,3
in the centre,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/centre_1#centre_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_centre_1_us_1.ogg,centre,1
in the country,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/country#country_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_country_1_us_1.ogg,country,1
in the course of…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/course_1#course_sng_14,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_course_of_1_us_1.ogg,course,1
in the end,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/end_1#end_sng_22,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_end_1_us_1.ogg,end,1
in the event of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/event#event_sng_7,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_event_of_sth_1_us_1.ogg,event sth,3
in the face of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/face_1#face_sng_18,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_face_of_sth_1_us_1.ogg,face sth,3
in the first place,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/place_1#place_sng_23,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_first_place_1_us_1.ogg,first place,1
in the form of sb/sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/form_1#form_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_form_of_sb_1_us_1.ogg,form sbsth,4
in the future,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/future_1#future_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_future_1_us_1.ogg,future,1
in the hands of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/hand_1#hand_sng_41,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_hands_of_sb_1_us_1.ogg,hand sb,1
in the light of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/light_1#light_sng_15,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_light_of_sth_1_us_1.ogg,light sth,3
in the meantime,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/meantime_1#meantime_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_meantime_1_us_1.ogg,meantime,1
in the middle,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/middle_1#middle_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_middle_1_us_1.ogg,middle,1
in the midst of sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/midst#midst_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_midst_of_sth_1_us_1.ogg,midst sth,3
in the morning,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/morning_1#morning_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_morning_1_us_1.ogg,morning,1
in the near future,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/future_1#future_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_near_future_1_us_1.ogg,near future,1
in the north,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/north_1#north_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_north_1_us_1.ogg,north,1
in the past,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/past_2#past_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_past_1_us_1.ogg,past,1
in the presence of sb,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/presence#presence_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_presence_of_sb_1_us_1.ogg,presence sb,1
in the same way,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_same_way_1_us_1.ogg,way,1
in the street,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/street_1#street_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_street_1_us_1.ogg,street,1
in the summer,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/summer_1#summer_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_summer_1_us_1.ogg,summer,1
in the wake of sb/sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/wake_2#wake_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_wake_of_sb_1_us_1.ogg,wake sbsth,4
in the way (that)…,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_the_way_that_1_us_1.ogg,way,1
in this case,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/case_1#case_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_this_case_1_us_1.ogg,case,1
in this way,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/way_1#way_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_th/in_this_way_1_us_1.ogg,way,1
in time,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_41,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_ti/in_time_1_us_1.ogg,time,1
in touch,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/touch_2#touch_sng_32,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_to/in_touch_1_us_1.ogg,touch,1
in town,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/town#town_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_to/in_town_1_us_1.ogg,town,1
in turn,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/turn_2#turn_sng_89,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/in_/in_tu/in_turn_1_us_1.ogg,turn,1
instead of,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/instead-of#insteadof_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/ins/inste/instead_of_1_us_1.ogg,instead,1
investment in sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/investment#investment_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inv/inves/investment_in_sth_1_us_1.ogg,investment sth,3
involvement in sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/involvement#involvement_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/inv/invol/involvement_in_sth_1_us_1.ogg,involvement sth,3
it depends,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/depend#depend_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/it_/it_de/it_depends_1_us_1.ogg,depends,1
it is important to do sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/important#important_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/it_/it_is/it_is_important_to_do_sth_1_us_1.ogg,important sth,3
it takes …,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/take_1#take_sng_29,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/i/it_/it_ta/it_takes_1_us_1.ogg,take,1
kind of sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/kind_1#kind_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/k/kin/kind_/kind_of_sb_1_us_1.ogg,kind sbsth,4
know how,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/know_1#know_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/k/kno/know_/know_how_1_us_4.ogg,know,1
last time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/last1_1#last1_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/las/last_/last_time_1_us_1.ogg,last time,1
last year,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/las/last_/last_year_1_us_1.ogg,last year,1
lead to sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/lead1_1#lead1_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lea/lead_/lead_to_sth_1_us_1.ogg,lead sth,3
learn how to do sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/learn#learn_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lea/learn/learn_how_to_do_sth_1_us_1.ogg,learn sth,3
leave sb/sth out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/leave-out#leave_sng_41,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lea/leave/leave_sb_out_1_us_1.ogg,leave sbsth,4
less than…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/less_3#less_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/les/less_/less_than_1_us_1.ogg,less,1
let alone,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/alone#alone_sng_9,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/let/let_a/let_alone_1_us_1.ogg,let alone,1
let me know,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/know_1#know_sng_34,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/let/let_m/let_me_know_1_us_1.ogg,let know,1
let me…,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/let_1#let_sng_5,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/let/let_m/let_me_1_us_1.ogg,let,1
likely to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/likely_1#likely_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lik/likel/likely_to_do_sth_1_us_1.ogg,likely sth,3
listen to sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/listen_1#listen_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lis/liste/listen_to_sb_1_us_1.ogg,listen sbsth,4
little more than…,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_2#more_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lit/littl/little_more_than_1_us_1.ogg,little,1
live on sth,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/live-on#live_sng_16,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/liv/live_/live_on_sth_1_us_1.ogg,live sth,3
live with sb,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/live-with#live_sng_27,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/liv/live_/live_with_sb_1_us_1.ogg,live sb,1
living room,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/living-room#livingroom_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/liv/livin/living_room_1_us_1.ogg,living room,1
loads of sb/sth,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/load_1#load_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loa/loads/loads_of_sb_1_us_1.ogg,load sbsth,4
look after sb/sth/yourself,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/look-after#look_sng_64,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_after_sb_1_us_1.ogg,look sbsthyourself,1
look at sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/look_1#look_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_at_sb_1_us_1.ogg,look sbsth,4
look back at sth,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/look-back#look_sng_76,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_back_at_sth_1_us_1.ogg,look back sth,3
look for sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/look_1#look_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_for_sb_1_us_1.ogg,look sbsth,4
look forward to sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/look-forward-to#look_sng_80,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_forward_to_sth_1_us_1.ogg,look forward sth,3
look like sb/sth,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/look_1#look_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_like_sb_1_us_1.ogg,look like sbsth,4
look out,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/look-out#lookout3_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_out_1_us_1.ogg,look,1
look sth up,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/look-up#look_sng_103,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/loo/look_/look_sth_up_1_us_1.ogg,look sth,3
lots of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/lot_2#lot_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/l/lot/lots_/lots_of_1_us_2.ogg,lot,1
make a difference,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/difference#difference_sng_4,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_a_difference_1_us_1.ogg,make difference,1
make a mistake,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/mistake_1#mistake_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_a_mistake_1_us_1.ogg,make mistake,1
make money,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/money#money_sng_11,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_money_1_us_1.ogg,make money,1
make sense,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sense_1#sense_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_sense_1_us_1.ogg,make sense,1
make sth up,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/make-up_1#make_sng_83,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_sth_up_1_us_1.ogg,make sth,3
make sure,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/sure_1#sure_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mak/make_/make_sure_1_us_1.ogg,make sure,1
manage to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/manage#manage_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/man/manag/manage_to_do_sth_1_us_1.ogg,manage sth,3
may well,c1,,https://www.oxfordlearnersdictionaries.com/definition/english/may_1#may_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/may/may_w/may_well_1_us_1.ogg,may well,1
mean to do sth,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/mean_1#mean_sng_3,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mea/mean_/mean_to_do_sth_1_us_1.ogg,mean sth,3
mental health,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/mental-health#mentalhealth_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/men/menta/mental_health_1_us_1.ogg,mental health,1
millions of…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/million#million_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mil/milli/millions_of_1_us_1.ogg,million,1
mobile phone,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/mobile-phone#mobilephone_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mob/mobil/mobile_phone_1_us_1.ogg,mobile phone,1
more and more,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_1#more_sng_2,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more_and_more_1_us_1.ogg,,1
more or less,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/less_3#more_sng_10,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more_or_less_1_us_1.ogg,less,1
more than…,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/more_1#more_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mor/more_/more_than_1_us_1.ogg,,1
move on,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/move-on#moveon2_e,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/mov/move_/move_on_1_us_2.ogg,move,1
much better,a2,,https://www.oxfordlearnersdictionaries.com/definition/english/better_1#better_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/m/muc/much_/much_better_1_us_1.ogg,much better,1
next time,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/time_1#time_sng_8,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nex/next_/next_time_1_us_1.ogg,next time,1
next year,a1,,https://www.oxfordlearnersdictionaries.com/definition/english/year#year_sng_1,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/nex/next_/next_year_1_us_1.ogg,next year,1
no doubt,b2,,https://www.oxfordlearnersdictionaries.com/definition/english/doubt_1#doubt_sng_6,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_do/no_doubt_1_us_1.ogg,doubt,1
no longer,b1,,https://www.oxfordlearnersdictionaries.com/definition/english/long_2#long_sng_38,https://www.oxfordlearnersdictionaries.com/media/english/us_pron_ogg/n/no_/no_lo/no_longer_1_us_1.ogg,longer,1
