223,99,10,2,2,tapin,,,,,,utc+08:00,71111,71191.0,,tapin utc+08:00,4
224,99,11,2,2,barito selatan,,,,,,utc+07:00,73711,73763.0,,barito selatan utc+07:00,3
225,99,11,2,2,barito timur,,,,,,utc+07:00,73612,73681.0,,barito timur utc+07:00,3
226,99,11,2,2,barito utara,,,,,,utc+07:00,73811,73881.0,,barito utara utc+07:00,3
227,99,11,2,2,gunung mas,,,,,,utc+07:00,74511,74571.0,,gunung mas utc+07:00,3
228,99,11,2,2,kapuas,,,,,,utc+07:00,73511,74581.0,,kapuas utc+07:00,3
229,99,11,2,2,katingan,,,,,,utc+07:00,74413,74463.0,,katingan utc+07:00,3
230,99,11,2,2,kotawaringin barat,,,,,,utc+07:00,74111,74184.0,,kotawaringin barat utc+07:00,0
231,99,11,2,2,kotawaringin timur,,,,,,utc+07:00,74311,74363.0,,kotawaringin timur utc+07:00,3
232,99,11,2,2,lamandau,,,,,,utc+07:00,74162,74664.0,,lamandau utc+07:00,3
233,99,11,2,2,murung raya,,,,,,utc+07:00,73911,73991.0,,murung raya utc+07:00,3
234,99,11,3,2,palangka raya,,,,,,utc+07:00,73111,73227.0,,palangka raya utc+07:00,3
235,99,11,2,2,pulang pisau,,,,,,utc+07:00,74811,74874.0,,pulang pisau utc+07:00,3
236,99,11,2,2,seruyan,,,,,,utc+07:00,74213,74291.0,,seruyan utc+07:00,3
237,99,11,2,2,sukamara,,,,,,utc+07:00,74171,74173.0,,sukamara utc+07:00,3
238,99,12,3,2,balikpapan,,,,,,utc+08:00,76111,76131.0,,balikpapan utc+08:00,4
239,99,12,2,2,berau,,,,,,utc+08:00,77311,77381.0,,berau utc+08:00,4
240,99,12,3,2,bontang,,,,,,utc+08:00,75311,75321.0,,bontang utc+08:00,4
241,99,12,2,2,kutai barat,,,,,,utc+08:00,75576,75779.0,,kutai barat utc+08:00,0
242,99,12,2,2,kutai kartanegara,,,,,,utc+08:00,75251,75572.0,,kutai kartanegara utc+08:00,4
243,99,12,2,2,kutai timur,,,,,,utc+08:00,75555,75685.0,,kutai timur utc+08:00,4
244,99,12,2,2,mahakam ulu,,,,,,utc+08:00,75767,75779.0,,mahakam ulu utc+08:00,4
245,99,12,2,2,paser,,,,,,utc+08:00,76251,76283.0,,paser utc+08:00,4
246,99,12,2,2,penajam paser utara,,,,,,utc+08:00,76141,76285.0,,penajam paser utara utc+08:00,4
247,99,12,3,2,samarinda,,,,,,utc+08:00,75111,75241.0,,samarinda utc+08:00,4
248,99,34,2,2,bulungan (bulongan),,,,,,utc+08:00,77211,77281.0,,bulungan (bulongan) utc+08:00,4
249,99,34,2,2,malinau,,,,,,utc+08:00,77155,77573.0,,malinau utc+08:00,4
250,99,34,2,2,nunukan,,,,,,utc+08:00,77453,77483.0,,nunukan utc+08:00,4
251,99,34,2,2,tana tidung,,,,,,utc+08:00,77152,77453.0,,tana tidung utc+08:00,4
252,99,34,3,2,tarakan,,,,,,utc+08:00,77111,77116.0,,tarakan utc+08:00,4
253,99,32,3,2,batam,,,,,,utc+07:00,29411,29481.0,,batam utc+07:00,3
254,99,32,2,2,bintan,,,,,,utc+07:00,29132,29193.0,,bintan utc+07:00,3
255,99,32,2,2,karimun,,,,,,utc+07:00,29661,29664.0,,karimun utc+07:00,3
256,99,32,2,2,kepulauan anambas,,,,,,utc+07:00,29783,29792.0,,kepulauan anambas utc+07:00,1
257,99,32,2,2,lingga,,,,,,utc+07:00,29871,29875.0,,lingga utc+07:00,3
258,99,32,2,2,natuna,,,,,,utc+07:00,29781,29784.0,,natuna utc+07:00,3
259,99,32,3,2,tanjung pinang,,,,,,utc+07:00,29111,29122.0,,tanjung pinang utc+07:00,3
260,99,13,3,2,bandar lampung,,,,,,utc+07:00,35111,35241.0,,bandar lampung utc+07:00,3
261,99,13,2,2,lampung barat,,,,,,utc+07:00,34811,34885.0,,lampung barat utc+07:00,0
262,99,13,2,2,lampung selatan,,,,,,utc+07:00,35353,35597.0,,lampung selatan utc+07:00,3
263,99,13,2,2,lampung tengah,,,,,,utc+07:00,34152,35513.0,,lampung tengah utc+07:00,3
264,99,13,2,2,lampung timur,,,,,,utc+07:00,34182,34396.0,,lampung timur utc+07:00,3
265,99,13,2,2,lampung utara,,,,,,utc+07:00,34511,34583.0,,lampung utara utc+07:00,3
266,99,13,2,2,mesuji,,,,,,utc+07:00,34598,34698.0,,mesuji utc+07:00,3
267,99,13,3,2,metro,,,,,,utc+07:00,34111,34119.0,,metro utc+07:00,3
268,99,13,2,2,pesawaran,,,,,,utc+07:00,35353,35453.0,,pesawaran utc+07:00,3
269,99,13,2,2,pesisir barat,,,,,,utc+07:00,34871,34883.0,,pesisir barat utc+07:00,0
270,99,13,2,2,pringsewu,,,,,,utc+07:00,35372,35682.0,,pringsewu utc+07:00,3
271,99,13,2,2,tanggamus,,,,,,utc+07:00,35374,35686.0,,tanggamus utc+07:00,3
272,99,13,2,2,tulang bawang,,,,,,utc+07:00,34595,34682.0,,tulang bawang utc+07:00,3
