id,dataElements,description,name,dataElementsCount
5d7b45b1-6d09-46ce-b804-a7d56b189f8a,"029a4b3a-0eae-422d-8e59-41cf0280d879, 8b4ea8d6-c22d-4f21-85b7-b8fe0a1c4938, 92af95d8-667b-4d62-b0dc-7f72f4ee4f44, f65ce0c0-b2ef-4dce-b46a-49d3292ad409, 6762269a-8b84-4899-8d24-53cafc784a03, c281bf53-d28c-4313-8fee-30bbf03fb4f4, 245d17f5-23c4-4ab8-87c8-743f91fbabd5, 900a3104-b1e4-4139-adbf-aa3ae2cd87da, 4a4efa36-de9f-4fa3-b0ea-04ba544202ad, c53ad3c5-60d4-486f-ab2e-d854309b0b40, 55f58182-7552-4a39-b6bc-d83b1e34567c, 597f0d12-051b-4b7c-bb14-65a7ca557b80, 99acba62-0946-44b2-a633-c94354eede9e, 25470bd8-f812-4374-8057-21a6a596f37c, af8cb8d0-3ca1-48d7-a950-e2bf3c24f3e8, abc9e113-4985-4313-a91c-a8e100e6350b, bb0fa4fb-49be-4413-a001-5cceef3f160a, 52bb50aa-5227-4f3c-8d8f-93d73d747de0, 3f3440df-b65d-48d3-9565-ded1f1ec095f, 61a24b2e-8f91-4b30-a0e6-bd5d9a90f98c, 3327a554-d65d-4984-a6de-e5c9867269fa, 6266b630-00bb-4b43-87bf-223d3a65329a, ec1825ed-8ba6-422c-b7a1-684683d4e8ae, e5a85146-a8d3-4007-8597-b8cc1f0e82d1, 0a510d14-61b5-4bf0-811b-759e9a8877bc, 6a773057-83c7-485e-a9b2-389403a53e30, 846c8bb6-c833-40bc-af9d-353a378f2dfb, cc887b9d-edcb-481a-80da-ffbb8df2aa68, 11c5fd5d-bba6-43b2-877c-3988c991d7ca, 40764ecd-0e23-48e8-a214-939499489725, 68cdb362-a03f-499d-ad6a-9374a562cd9a, f5963a8d-7609-4987-9004-6e7db97ef86c, 1cc03ffe-0b63-44c0-beb2-0b8df25a1fbb, 9b1f36f8-8245-4ef2-87ec-1b0cf0608cec, 9303a922-b5a0-4636-8011-b2cc5b22f96d, 212f8590-2378-4502-8c6e-455375416ff7, 67e118b1-9fab-49c1-9da8-ce5fdd8a3e23, 21a3877f-7a72-496c-a592-ec048753bfaa, c58e395c-b939-4616-9454-7898314960e7, 7b99bc06-c96b-4e7c-9274-8144707bf3a4, 0652791b-1ed4-481a-974d-1f803a064757, cc9ece26-2fa3-4670-aaf0-a1abaf0f4a17, 60411937-3a2f-485a-bb78-775e2330ab20, 1b375e5f-4404-4320-92be-6515f63ccd04, 9a52d114-ec3f-4b21-86e9-3fe44955a765, 2f1a19a6-b57d-4d28-aa15-c0668ae2681e, d84eb39b-30a5-4a1c-90f1-1db648983d88, 1a036c86-9695-4ac4-b8cb-e56b00ab49c9, 558b3bcb-063d-4609-8faf-f2fda3ab4abd, 1a63f49d-a2d1-4867-aa29-ee69235bed4a, 6f39e38b-92ec-447e-b010-25482cebe2cb, 3540b4ca-39e4-451b-8deb-4dd25f960316, 5bc7bd57-c318-4ecc-a922-c97ffd96ba53, c6860bc0-f5a3-49e8-a2f7-1f36fbce29a1, 8aeca539-755a-411f-aef7-ee2d5df3296b, 9015820f-6753-4561-8180-142b740caa8e, de95fe30-3d0a-4b44-bc7e-e96ceb12c8db, d88e5d15-fc5f-4b0b-8bd8-10a6dda115b3",A163,Procedures: Varicose veins,58
7f79b3b7-a271-4f07-bc02-77e5e1c2cdfb,"a81613e4-1d9c-47d6-b343-ee7dbe2e3641, 9c85c7df-86a5-41e9-9cab-cd27c3521893, 7dfeb086-bc05-46e4-88cc-dfb50dd1e2ac, c4ebae38-ac1b-4e99-8f2a-ecb384fe779f, 432ac172-8379-410e-91f4-03b27d5fc776, f266ae95-7df8-4b8d-ac2c-0f5c7ec435dc, 30dc5762-08da-4912-a237-b65c9b9619d7, d3d6226a-41eb-46b0-8fbc-68e83f1619b8, 19b20cfa-0dcb-4e5d-8770-c791b843d52e, 4ba66d58-2f06-4b43-aecb-e95c6f9f696e, 4b280a4b-7300-48a2-90f1-7dfd27314a10, 3b84d6e2-be7c-4ce7-ba99-2b5c87de5327, 2ad6ac7f-778c-4b50-84cc-57726ed8957f, 28e862d5-912f-41ba-abc5-e14bb2b33510, 26e98c73-75e1-4fa9-800d-14d9a9084a51, 9252f9b4-6121-4884-814f-217afb2b8afa, 20feb2af-7e9f-4b98-80da-fd1ca7d0b9f4, 3f7ccc97-c84b-448e-a525-3a45c62b33de, bcc23eb9-ca1f-42b7-881d-c4cf27c11f94, 5f189204-9364-442e-b3f5-8a80b22c5aae, 1616813b-14ca-43a9-b316-9411761aaaeb, 074a09b5-d2fd-440b-9e84-b191f06a99eb, 9eb27b82-cd69-49cf-bc2e-65a4bbc4f071, 95850c0a-f485-4090-a582-e15971594211, 2993acf7-e372-4e1c-85a1-c02d168ea0bd, 49fe9a27-6691-4baf-baa7-c38879e231d6, c75c9fc6-8f84-4166-892a-5bc6b6a3da26, 6b83fc5a-b043-4db8-ac64-c72f9c00d55c, 2e69419c-912d-423e-8516-d2b164479765, f0953fda-1eab-4a4e-b97c-ee44b2348861, 3687aabc-295c-4ead-b599-5d1b7a59ddf2, bfa46a7b-ab48-4ba7-98c6-c095ba1220dc, 97af5dbe-007d-4c67-9754-a3e6a225394e, 831669d8-b06c-4d6e-b927-c3ac62b5dfe5, 7d6214a0-c3cf-4f6b-93f6-8081800fb06a, edc0459e-c514-48c4-91cc-70ad97b70ecb, ccb62334-23e8-4888-9686-0f3952e6b781, d295b9c9-72f9-4b70-8c7d-6c5e06296224, 2212548a-869e-4dc3-9ffa-2420e6d9f64b, b627c5f2-ef64-4f36-98cb-8145c57c27da, 09418b3a-f61f-4931-ad09-ade4b352ffc4, c75af6a3-a768-4026-a65a-16985527aacd, fa99ecd4-01bf-41de-ade5-336b22ca7ed8, 46d93d5e-d4ee-467b-82c3-b3c5468f7950, c827e21c-dd9b-4299-85ec-27ed10067ecc, cd4c001b-ada1-4f69-a2ff-22502d0b5d8d, fffc5310-6cb1-4aba-bad9-f6c85f560887, 54383de2-746b-4956-8c9d-996ba31a7384, d7455a7b-de14-4746-aea4-eee0efaeee54, abd31a55-aa31-428b-b434-6c3293980a5b, 42eb9b2f-4d2c-4971-98af-56a7ed09dcae, ac8e5fa6-d888-4dbf-97ed-a62de19ca9d0, b1760b92-c977-4905-9a9f-2221c67a768e",A21,General Health,53
aaa61e25-76d9-41cf-8c94-92d214800548,"150c618b-a773-4e9c-a22c-019237dda68e, 3bf57821-bf83-411e-8c51-7273a9f096ec, 9978f214-b53a-495b-83ce-17d3abc83a03, d37c1f2d-a123-4009-b1df-fb6770db35d8, c2fb5708-f483-4e84-ab75-e089f40f12ff, 904da9b1-951f-469a-9381-49028a176840, 00ebe20d-3f6a-4a7e-b216-7123a537c6af, 8a6e768b-223c-422a-a09a-acc68500dd51, 2e1a45b3-cde0-4030-9348-e135891d7073, 2e1b6e3f-1d39-47a9-ad3a-fc2ea8fb5742, dae25536-b661-4eda-9e3f-643526e42e53, 5f9a53f8-fd70-440b-908c-e82dba0f48b2, a292790f-9e3a-43c7-9dc7-057d2ee0c9af, df2ecde4-5f06-4878-81f5-8f7762629e9b, a73e31e8-3c2d-44ad-aa7e-e56326502d9c, 8528cfac-30ad-4532-932b-aab8a060fb37, d46a117e-f8d7-4e0e-8ca2-7339947c5b8d, 14d804bb-dfd9-494a-9da8-2678d57e434b, 912a30ab-12b1-449e-963b-5acaba139770, 55ce44ab-47f9-4705-91d2-c45d4b38d7ed, 9af2fa59-76fc-4042-b387-e8ed8df7aa8e, cc575879-7a85-419a-b078-032dbb844d7a, 12dbc49a-1ad0-4735-a373-1ec874a57cd5, 5f8fd826-009f-4c4d-abc5-7fcf6e9186b2, 808874f2-fad9-4131-a410-c308591492ff, 1c622ef8-156b-45bf-9fb9-000f3198236e, a9b23dbf-e629-4c03-a985-47af42b6d33b, a2fd4589-b8d9-4f8d-8a30-2fc5e6a801e7, 95234d47-9997-4392-9c3d-ff4151ded664, 1ea0e28f-3c49-4349-9445-f9f9c263d0c5, 3df1f196-ded9-49f8-983e-8efc83b1a4e4, 944e5ff6-1923-48e8-8746-d1d89ca8d160",A99,Procedures: Hip replacement,32
9962844d-f3fd-4292-bc67-2144335040aa,"f94e867e-7e13-42de-a769-388083348875, f1f6f32d-b301-4b6b-9f05-f0e1f781600a, f69e627e-74ac-4880-84c1-b274ccd7eecf, a98f015d-bc9d-4b3e-8eb5-8df356a2d0dc, 9167d4dd-4355-42c1-9c5e-f6cf329d6f1b, 4fe91c6c-71b2-4c8f-a582-9b90dedfc6c7, 4a929681-3515-47ac-8535-53dfea2012ea, f6f78f3e-fa8a-4ad8-97bd-7c2df123094f, 2ed00041-71d9-4654-9e56-f1d6ab7da058, e6e95267-18ad-49f7-94d4-a204253b0fff",A11,Episode,10
5289955e-9615-4182-98c0-52c4ae416fe9,"822e3e08-d5eb-45d3-b844-c75777b672d6, 951143b2-83b1-4bde-8b3d-74ed86014f83, 1b8ff0c5-da21-4bae-a85f-3662961d48a7, 3c775043-5791-4e60-a78b-f87419cbb847, 36e4115e-32ac-4d2d-8a5b-8c303d649f23, 71372b99-e811-447f-a0a2-bf055e492bce, ea31c8b8-2a9e-4872-b531-5b423b3f85c0, 6f57b71f-cd37-4aa8-8e2f-5b9e292735de, 89a5eae3-5536-4712-9a7d-34f253bfaccb, 5980ee8c-91a2-44c9-bf76-e2cf8f0736e7, 4c59894b-9665-4ef5-a2a4-6aa4666b26e9, d0ebd0bc-cec8-45a7-b91c-7318a1a45da7, de26b4b3-5660-47a0-a0f7-2dae30755fd6, 2a80b03b-7bb9-4816-9e12-d2f3b3913a2f, 2b49d9a5-f3f2-4fdd-8fbc-33d213677266, b2d156ac-0d31-4568-be14-3e966e3e1467, 23d62841-c7ea-4329-972a-f91ead798067, 052d1e59-96bf-4648-a635-9afbb3b8c089, 31c35b03-4500-421d-ad86-39cf0d56e92b, 372d1233-d75a-4ed6-8ba6-d8d6d50a77df, 5cda9fd2-1648-4fca-a1d9-fa79094a364b, d5bb85cb-2335-4972-aa5e-2ed5bfd0af96, f60c83ac-edfb-4e36-909c-cd6d8447895f, e86264c7-04a1-41be-b0c0-0a4c5b17af22, 1aa6eafe-db53-46ef-b158-210ba8d684a9, 748d9914-f8b5-4b95-9778-f2cda503e276, 1b1be79a-dbe1-4d6f-b867-b51336142700, c04b3a97-f813-49a9-8366-88e6f54b87d6, 7591d993-0bc2-4b6f-9f18-49fb18f63077, 94e2b98c-71ff-468e-8d70-865c7e478aa4, af186241-256b-4b97-b454-e4c01b69704e, 9f7fcfe2-b016-4b1c-92ce-79465ece5da8, 173f93ea-ca34-4362-ad94-9e1cee0d1a13, 352500f7-145e-45ca-afd8-d2f2ffd7b540, 93686b70-3cfb-4ceb-b099-8fa02b01ba4b, 0c34cb70-068b-4083-a4be-5bdb8210118a, 53c17131-f591-4774-8fa1-c5a31f96bcc5, ba40e03e-2ed0-48a2-aace-e3b6770ed504, 87b05522-9b4d-4b0f-9220-7959098a3dc3, dd62fca9-37b7-48c0-896d-50ddbfe20c75, e6ee2d98-39c0-4627-8f75-cfa22e3f48e8, 2bd42b9b-5f5e-4858-a316-5bcdc5c1b2d5, 6dfae621-b0cc-44e1-b92e-a7354c49a950, 255ca645-b1cd-45f0-a04d-6054bcf7056a, 5b0b6a09-2ca9-4f10-9406-21a1ac5d83eb, aaa553db-eee0-40b6-98ae-691d0f513e9a, b2c5a33d-9dd6-4052-a290-5b4e47af70cb, b57500e9-abb1-4bf5-89e0-434b924c8b56, aa20ac0b-3271-4fc2-a956-b36a1a713d42, 176fdc4c-6567-4a07-b27e-e87f68158895, 6e99cdb1-dd25-4db2-81a2-a7baace9f3e1, a5f70fea-4530-48d5-a263-2a9ee05c9c1e, e027823e-853c-48b0-b512-46b59fb45a3d, 2fd771e9-f0f5-485d-bae8-44f1793cca2d, 3a09d05d-16b1-45e4-b0b0-0ddc838640ff, d21dfeaa-0b4e-41ee-8842-1dcfe8bbc19b, b32cb9f4-ad13-4cca-bf4f-a6ec21041c7a, 7e4c1f35-599f-4e0f-b359-ff2bafead68c, 5949ddb0-b1a4-4f9f-850e-33dfe3e5e5fd, 86c34b6f-80f9-4119-a316-4b7247361a0a, 551380ef-380a-4804-a269-4b654fed25e2, c69caac5-e644-4ec5-b680-a1167a7f5b17, 2b2197f8-abb9-4b3f-b655-86ab3b923b81, 8cbfe7c2-4ec8-44d5-8d7b-ee3ac030fb1a, e68dd3e9-708b-41e3-b95d-a11daf9654cf, acb0ecf6-c325-454c-ab34-9f37f77e80c3, 588a707b-70ee-4f36-afcb-cbc63000de97, 2caa2d93-d193-4392-8059-f51c90c6750f, 4bea5095-d59e-4be3-aa8d-b10ddebdbdc1, bd0384cb-65a8-4f16-84b3-68c9cfc250d3, b648f0cd-a547-4dd6-abc5-56c73423ceb9, 9aeb547e-0696-4c51-9a91-7e3944cd7379, 3330285b-99fc-431b-84e8-99f549f68bbe, b23c3bda-1239-4edb-8f99-a311a2eac453, 30fefe0c-97f7-4326-8196-57b86c18b964, 8dd437bb-b8e6-4f60-a505-32b815c9f2f4, 899d36eb-0933-4c11-93ce-030980e9b455, ec83e8d5-c8cc-4304-9225-8f4eaa019e5c, d54a7a27-6d32-4833-a456-7257e90a6a19, d8603eea-e5a1-4c00-915e-fa1d1f74aa31, 963850dc-0602-41bc-a2c2-a0417405aee9, 5ff76620-38fd-4509-b36a-99484a3254c5, a23c488b-bcb5-4e82-8786-4979ef9e2d6a, 2ce44e14-a135-472e-b644-c24b79b32cdb, e4225383-022c-4de6-8a01-1bf0063bfc1c, dd224141-0672-4e9b-8eff-f3fbd08777e2, 725d87de-c6e0-40b1-926e-52081747520d, 9b22059b-06c4-4fe7-83c0-558ea6893ce9, 2b63770d-f32f-4a00-87df-aee58b91d17d, edb1f9fb-1222-406b-a2a6-7bdb6e8c0e91, c11d39a8-f973-4591-af52-47ad347155a1, 2f0c2fc2-59e5-489a-b0ab-f133403355ee, 954cec90-8b3b-4a8b-9060-23058974c096, cbbcccd7-99a8-45c7-9982-3a5708d25914, 34feda36-0db0-4d16-849e-b4737ab95e28, a5741511-638c-476b-96b9-9a73a9b30dfb, d47b04ee-d81a-4c20-8774-b2b69829229b, 27d896e2-7973-48bd-8385-01df742a84e0, 10b5be10-f95a-48fd-a195-026d3b4a83c9, 9ff0fae8-1e65-458e-923f-099d8ae2a806, cc997392-8283-4c74-ba1e-c96264d48850, 114f2505-30a0-4d53-b2bb-69636efe9221, 9dd5d0ab-09e3-41d3-90bf-4b26be6020c7, 5b53f468-f5f5-4b3e-b237-a665957a8ad9, cff1e807-6770-40ff-9175-8369d8d612f4, 4413e114-f3c7-487f-9da8-a46c873b4c8f, 9f8b59be-489e-4f9d-b01b-35bc9d8d2d99, 82f47b4d-1001-433a-9634-5eb70fb2d0bb, 10ab9aee-7055-4530-9fda-cb186b8cdc8d, 659608ff-fbca-4d70-b1a6-8797d4fd8c35, dd344528-655f-4052-b0ab-eb548ea5cb4f, 2399ae81-b1e0-4278-b4e4-9f08bf812f2f, 9ac914d5-e6f4-4c2a-8794-92fcd2f413e4, caeeda90-acf2-4b16-a71a-d73396b97bf2, 0406f5a8-81f7-4760-8bfa-872ee50cff88, a9535ca0-eb1b-4c80-ba4e-6f83fd3388ad, 892dbe84-c300-4d45-b67d-016630a3317c, cf77759e-4c49-4ff1-b69a-a845240ced9e, 1006574a-bf70-413f-90fc-3c180df8b474",Data fields for NJR primary ankle replacement dataset,National Joint Registry Primary Ankle Replacement Dataset,119
31bc221b-eabb-47b0-bb33-631c5461b190,"976fde18-78ac-4794-9a76-3facf498956f, 6d49ede5-59aa-4e07-9ac5-d080b93dc753, 47050f49-fd0a-4634-b70d-d018cff7dbe2, 331a6504-07e8-4418-8b8d-41ca881c80d2",Contains ventilation PICS and OMOP translations,CrpCovidVentilationTranslation,4
04659479-2a30-4c48-955d-45994348cf5d,"c52eb16f-aac4-46f4-8324-2bb4b9910f08, 58b6024c-2116-40a7-ac5a-6c22d865b3e8, 850d878f-29af-4a93-b856-5d38fe8aebb3, fa437a09-0148-4a83-a3fc-536eb343ac77, f1aa33df-a52a-4c9f-b28b-1557bec135e7, 228e38dc-2277-4788-ba76-c4d101097a42, f25a6985-5464-4893-8a65-94e52e52a31d, 0d60bd32-05a8-44b2-82ec-8228628918b9, 8af58537-5af9-4b5f-a528-a4064da231ed, 4a1f302b-ab2b-43ad-ac27-65747bafca39",List and definitions of concepts used throughout OMOP,CrpCovidConcept,10
45e7ec2c-d4a3-4e17-bf10-e4c08689b4b3,"0740267a-9172-4ec9-adda-3fb8a6d9f367, 933ad725-3aac-4729-881b-2f12f1f6f2d5, 76c189bc-2047-49a7-9536-130288d89559",Contains PICS values AND OMOP concept IDs,CrpCovidVentilationValueTranslation,3
7fcaedba-53f1-43ed-b002-4f63fa97d031,"85ae85f2-2887-46ad-a576-aeedfe9c35d0, 2c21d20c-4889-47f9-9374-40806c1f7d2c, 63a28097-6e9f-4713-96fb-8bc80df70f1e, c515b2c5-d8f2-4c6d-b959-fad4802956f2, 1543df2c-3ddc-47a6-8381-a8863ac2c918",Contains records about the relationships between facts stored as records in any table of the CDM.,CrpCovidFactRelationship,5
56756840-c568-4d24-974a-32c78fa886f1,"52a6f849-6f2a-4c64-8def-3cc50e2f87fa, 67e85b8e-0476-4214-82f8-c03835d764c7, ed9367bb-4c86-41a6-99be-985fa070dee5, 74f4ec18-39a1-448a-858e-a940e1610188, 0e9a7971-10d0-4f8d-b97c-191398efae4a, 6552f404-0d8e-4d4c-a544-89507b159faa, de57d9fd-1885-412a-b908-6e47c57050cb, 7d446afd-ec3a-47cc-9819-7e1595552bf2, d9c8988a-a044-46bd-bec0-96cfb7d5a71e, 2a3af1f0-e676-4c6c-baba-06f93839ab96, 30b2a9d3-f64b-4fe4-aef2-6fd416bfbaf4, b297446f-f20e-470c-bdff-3ea571a005fb, cc382d5c-ba9b-405e-9892-589b9f7a907b, b52d43ec-2e57-413b-85cd-e36f157add64, 4ea109c7-4f34-40d8-8fc7-5ee4e5cf99f5, c3ccca49-915b-4282-b7cd-1572bf9f2d4c, 6caf46ca-7dcb-43d2-be1a-cc1c01f1b8ab, 7696d154-a69c-48c7-bce8-ed0b5e93f163, ebf14009-6aca-48af-a3d5-10508d1c9701, e88f81d1-a66f-4dc4-a361-752ad36bb407, aec54a0b-6608-439c-80d7-e58ce1594663, 2dd1a932-053a-4cea-8c76-711dc48e5dae",Timings and results of measurements taken from patients during their visit_occurrence,CrpCovidMeasurement,22
d23ed08b-3469-465a-abf5-2cb450415c3f,"f87d96b1-b9ee-4b3b-a7a4-63985a27210d, 57df369c-4aad-4505-8de5-29af1f24f450, ab653b64-988f-4831-a427-98d319723ab6, 2d2dc0f5-22db-49ff-9371-d256b5731a37, 37113147-592d-4f5b-a82f-255d15515383, 22d0c731-e021-478f-888d-531a497a9d75, 89f6837e-4eee-4a75-baaa-c4e31c87e610, 1954d787-3d6d-48a7-96cd-781d2b39e4f1, 32a0a96b-0ea7-4c6f-80bd-989afba37e4a, a0c50459-2f07-443e-a8bc-23b2164128c3, 44ebc48a-8e29-4e71-981d-a1b27538ac0b, 186476dd-53dd-41a1-a096-09c7dc6294cb, 938f9976-3e80-40e7-8544-efb713bcf2e9, d8caec57-a36a-4543-b04b-34cd467811a2, 9f833427-2c31-4b38-90bd-c69199d36afc",The specimen domain contains the records identifying biological samples from a person.,CrpCovidSpecimen,15
1fcabf13-6ab8-4d02-b5d9-15f3746a93d7,"6693871c-c446-41e9-9e5a-02cdf0985ba7, f98a0a8b-999e-459e-a75b-b4ea1ae412b7, c3c828b4-f23b-4ee2-9e18-40773caf26e1, e8c5594f-e0fe-4d82-bb16-f19ebee6d742, c8a51420-5041-4dbf-afc8-92c0d2c29bb3, 85a03257-9e92-4525-86d8-f708e0549963, 671e5df9-55ea-4ad4-bf48-5497fdcd80bc, a02c19db-bdec-4229-8de0-c226af95d8af, 1d5f2d02-7e6a-4c34-8496-df67fa01e843, ab11c667-64e5-46e2-bb26-d738e1f527b7, ef761197-78f3-48fe-9514-4d522465df09, 4ed18bad-5571-49c4-929f-525b15017138, 5a893c4d-10aa-4acb-9dc5-69b8c10d719b, 7e101fef-da47-44b9-b014-d06397a10d70, 643897c9-34b8-4a05-a7fc-d2082845a4b9",Demographic details of patients,CrpCovidPerson,15
8e1c54d5-0bbb-4e4f-a4b9-405327d6dc2f,"fb4a95bc-1cf8-4dec-9010-d3a6294b759d, d1cf2c6b-4c87-4221-969b-22e58624d622, 9c8e4514-e656-4beb-ac02-5f9373c4e909, 24f1d64d-d0c9-4c5e-ab43-6c8eb7af4cc1, c7d2178a-2b0e-44e6-97da-97df3fee170b, f2e0ea17-9618-4a70-9e99-2b008d769df6, 179baa33-1d5c-4f0c-994f-64ca9e9ba271, b45d5756-449d-4dad-b312-d822550ce234, c526a6c4-0665-4fd4-95db-5cf6e0eb2911, f39de1d4-e178-4ef7-88ec-dba6fb8150c2, 8d2220a5-7ff0-4e9f-9eb7-3735a7479a07, 76f4e8a1-d1d5-4fe2-827f-127bb786772c, 97725008-106c-45a6-963c-75ae04d28647, 1d1354c2-abca-45d8-9a3f-6bf60c8cdee5, 3d4acbba-b806-4984-af28-261a71871453, 8e5bba5c-3c32-4ebe-bcca-2c1eca3626b8, 8833e07f-3c45-4ba2-83e6-20aa1bd339ab, a0187fc5-efd6-4630-96ab-bdf3c8e1dccd, ef6a4bb1-14a1-48db-b0fc-847d115172ae",Timings and details of ward visits during a visit_occurrence record,CrpCovidVisitDetail,19
3b111ab0-8039-44d4-8453-700cf9a592ac,"aa611490-fe05-45fa-b974-e215a7102713, 5ab96cb5-197c-4bf8-bd45-018a6422d079, 922c43cd-3ec6-4144-8d14-e8c73faf3681, 6d8d53b7-2c07-4b41-9eb1-48de46edae0f",SNOMED and OMOP translations of sites,CrpCovidSnomedTranslation,4
3a78c4d6-df6c-4470-89fe-f618129e923b,"10e9e220-5210-47cc-a188-f1d6b7e17ebe, e878bb24-ef76-4b3c-8f03-435cc57cc39c, 9ca90cb9-e8a4-491d-96f8-8813aa538e52, 1dd4a788-c4b0-43cd-8356-14d9a981bf16, 4f4e1f76-4437-427e-9a60-c0f4c3eebcb1, adddb1a1-755c-400f-b14a-8e8177e13b7a, 9ec7c234-0406-4c9f-a7dc-492ceb0129e3, de60982d-e8fe-4374-8fe5-cdba66bba525, b04f6e7d-b4f2-4322-8e58-d150d46119ee, 746025ea-5320-4039-a36a-50653cc37cd7, 33b9fcf9-90b0-4cea-b260-5b54e53ea100, d6ae4599-9cad-4880-a247-2fe6900a7e2a, e041d1b6-db97-41e4-ad49-15b4ef50017b, daf34f3d-929a-4f19-a7f4-f1007b9d357c, d44e3658-f14b-40de-a016-6ffab1f1a26e, eadb1e24-e36c-483a-89db-762c08ef6718","Contains records of Events of a Person suggesting the presence of a disease or medical condition stated as a diagnosis, a sign, or a symptom, which is either observed by a Provider or reported by the patient.",CrpCovidConditionOccurrence,16
918d1d15-771b-4e20-8f51-2291a6d67c41,"d7522df0-cc3d-406d-86a9-85677ef052fe, b848affa-fcf7-4d5e-b316-f4a1d900ccc8, 1518e6ad-2b86-44b1-a85f-7e5808dd4471, 43a18fa4-ecf5-4203-b5dc-773c4b17c1a4, 6f7dc12d-719b-4148-a6f7-10315ea9503a, 2e4020cb-6056-4859-8c1a-9148094e163c, 7e3cb614-a619-4b15-a3b8-472544ac4e1f, 06015bf1-2114-465c-ba54-5fca84efc282, bbd9cb34-27eb-4b17-913a-b787a3d39202, 95b8dff2-f5ef-4e7b-8e44-ecf909215a69, 55c367f1-2924-44b8-bf45-0e49353cb9e4, c33909bd-87b0-42a3-8e51-1b17913514a9, 3e7193c3-b579-4e3b-b018-39b177a7e2bd, 4110a3a8-4d7d-4c04-b76d-3473774ed813, b8e28438-ad85-41c5-b2ed-0c4b4a51dfe1, d515c971-c620-4a1b-a0d9-77617adb087b, 0bd166c1-a184-4d6e-a4b8-024fa3dbab29, 2ae91e3c-0617-4596-9403-dbe251eaa726, 078e9e2f-9b4d-47de-8c25-96c5bf46e96c, ea855f29-1cfa-43de-809c-afc3b89ce171, d7f00f5b-e15f-4bf0-865f-0b877c0f87c5, 39007f5f-bd0e-47c6-9433-855d5da194f4, 29e4eab6-2fac-414b-a99b-a653488c2861, d4cf13d4-03e1-4bb3-ac3b-2788a9d60ad4, 05b93afa-cfc7-4be8-aa6e-51286d8c7a21, c271dc4c-2957-4b12-9feb-389876e1e84f, 6f19fb1d-2739-4391-8e58-d6a8481679ae, f1e82ae9-d808-4eb3-a728-df7bf25c2b12, 804a475d-484e-4399-9203-d248a07522a6",Captures records about the exposure to a Drug ingested or otherwise introduced into the body.,CrpCovidDrugExposure,29
2aa16467-f12f-4d98-927e-d9aa489c3de7,"b5984168-9c65-4dd8-ba8a-a830b2265294, 4b260e2c-c357-455f-a4ef-c4ec038ad37d, e0570d99-8c96-432b-8fd6-db762b52c17f, 24ee890d-1bb3-4e70-80b0-6bdb96bab997",SNOMED and OMOP translations of sites,CrpCovidSiteScidTranslation,4
235cb070-b310-44ed-958c-b7c05c222d0f,"36d81189-2434-4e32-aad9-ee01bb828c67, 1b7c441e-8e38-4d3d-ba8b-351d398d33ed, bac365b6-b7e8-4de6-b00d-07f7eba7893f, 6f6c6f97-b354-4f99-955d-89ce37f57290, 1253803c-ccb5-4c4e-986b-63e0506be673, 9f7ebd95-c0d1-4f0c-ad7e-9981f7366b2d, 39a020ed-c00a-4f20-842d-92041499b2a0, 8c8e5c6d-1ede-4daa-92a5-1ddd11094a9b, 01ca8df3-5c5d-465f-930c-5a3a0766e83c, 03107d80-ce1a-4b49-a612-cf1fb10df304, 0d1d27e4-e494-4ba2-b5bc-c39da86ac514, 899acf6f-f295-47c6-a8bc-8981fe760f8a, d2afbca0-5f98-409c-bab7-a71ef650c8ca, 4c3bba8d-c7c4-4a0b-907f-fa0e7bdf504d, a502c08d-ee29-4012-afee-1105f23aafcd, d8c3df89-bbe2-44ad-bced-712e00af9942, 36b803b3-7f84-4636-87f0-8d524266b523, 8bbca36e-e97e-40dc-a29f-d1b0ff16fecb","Timings and classifications of admissions to the hospital,including to the A&E department, inpatients and day cases",CrpCovidVisitOccurrence,18
