Date,Close,High,Low,Open,Volume
5/28/2014,28.97711563,29.09576206,28.83869681,28.98898269,8210000
5/29/2014,28.91383553,29.09180212,28.73191325,29.0759824,6448000
5/30/2014,28.96524048,29.06806714,28.68444727,28.93360406,6879200
6/2/2014,29.20649338,29.28954466,28.93361146,28.95733954,5926200
6/3/2014,29.33699608,29.40422762,29.09970634,29.15507384,6764400
6/4/2014,29.5307827,29.54264673,29.12343476,29.31326836,6495800
6/5/2014,29.55057144,29.71667403,29.34491803,29.40819693,5187400
6/6/2014,29.7918129,29.87486418,29.58220684,29.68503052,6204800
6/9/2014,29.73249054,29.81949751,29.52288448,29.81158614,5701000
6/10/2014,29.50311089,29.83531907,29.39237583,29.76017613,6641000
6/11/2014,29.58220291,29.60988667,29.20649132,29.32118204,7510800
6/12/2014,29.24998856,29.54264579,29.15902895,29.53869313,7193800
6/13/2014,29.53870964,29.62176094,29.07994662,29.21441279,7708800
6/16/2014,29.69689941,29.7245862,29.44774552,29.45565689,6759600
6/17/2014,29.78390121,29.91836735,29.65734645,29.67316617,5778600
6/18/2014,29.88276672,29.93022588,29.50310249,29.74039226,5786600
6/19/2014,30.54322243,30.65000175,30.23869814,30.27429326,12555000
6/20/2014,30.2940731,30.70142113,30.2189332,30.70142113,12436000
6/23/2014,30.34548569,30.55904437,30.13192399,30.32966597,4779800
6/24/2014,30.62234116,30.74889598,30.27036047,30.41273502,10912400
6/25/2014,30.89521217,30.91894025,30.43644927,30.46808872,7813800
6/26/2014,30.87147713,30.97825949,30.63814304,30.85170474,6983200
6/27/2014,30.8240242,30.98617107,30.764701,30.83193255,8669200
6/30/2014,30.60255051,30.92289459,30.48390712,30.88729947,9610000
7/1/2014,30.8793869,30.92684304,30.68955328,30.80424399,8061400
7/2/2014,30.92289543,31.0099024,30.81216039,30.99803534,4785200
7/3/2014,31.26696014,31.40142626,30.90311563,31.00198662,6662600
7/7/2014,31.12063026,31.39351211,31.08899083,31.15622237,7443600
7/8/2014,31.06921005,31.20367613,30.94661103,31.10084948,7802000
7/9/2014,31.42120552,31.43307258,30.99012937,31.06131662,7782600
7/10/2014,31.183918,31.26301662,30.92290008,31.08900267,4720000
7/11/2014,31.08504105,31.23927956,30.90311877,31.22741552,4239400
7/14/2014,31.06921005,31.23531556,31.01384256,31.23531556,4562000
7/15/2014,31.19973183,31.30255851,31.02967359,31.10481651,8305600
7/16/2014,31.13647079,31.26697828,30.97036515,31.26697828,8615400
7/17/2014,30.54718781,31.02967884,30.49973165,30.89521571,8446400
7/18/2014,30.8240242,30.90707548,30.55113927,30.72910587,6744600
7/21/2014,30.69352722,30.82008204,30.51951322,30.79239827,5021000
7/22/2014,31.14040375,31.25509445,30.92684206,30.97825691,6457000
7/23/2014,31.29860497,31.35397249,31.00594764,31.04945112,6439800
7/24/2014,31.81669235,31.89183529,31.30256487,31.47657581,16129200
7/25/2014,31.14040375,31.36978515,30.8081987,31.00594066,18974600
7/28/2014,30.99012756,31.24323709,30.91498464,31.1641415,8013000
7/29/2014,31.10481453,31.34210431,31.00989922,31.04153565,7936000
7/30/2014,31.20368767,31.3144227,31.05340182,31.24323546,8911000
7/31/2014,30.72120094,31.12459334,30.65792205,31.05340609,8146000
8/1/2014,30.44436646,30.80425541,30.28617222,30.65001685,7797800
8/4/2014,30.66186142,30.75282403,30.4641195,30.55508211,6282600
8/5/2014,30.47140884,30.73727403,30.32855527,30.62219738,6694600
8/6/2014,30.60631943,30.72933405,30.26505851,30.35632723,5935200
8/7/2014,30.43966675,30.72934292,30.38014392,30.68569304,5428000
8/8/2014,30.80076599,30.82060491,30.36030132,30.40791716,5957200
8/11/2014,30.89995956,31.05074805,30.81265985,30.82059481,4513400
8/12/2014,30.88011551,31.00709607,30.7610699,30.89995745,4723600
8/13/2014,30.64997482,30.9912358,30.60632495,30.9912358,6935200
8/14/2014,30.40395355,30.75314951,30.22141909,30.74521455,10892600
8/15/2014,30.51903343,30.665853,30.30475304,30.64204507,8090000
8/18/2014,30.78885651,30.89599819,30.62616403,30.63013302,6830800
8/19/2014,30.9991684,31.03091127,30.79282304,30.8721878,4907000
8/20/2014,30.96343994,31.13803932,30.84836335,30.95550498,4668800
8/21/2014,30.74124336,31.01901251,30.70949745,30.87615894,4812000
8/22/2014,30.66584778,30.7928284,30.57458207,30.64997482,4538800
8/25/2014,30.93965149,31.03885519,30.75711704,30.80870187,5698400
8/26/2014,30.86822701,31.12218826,30.85632304,30.95552675,5501600
8/27/2014,30.91980553,31.05869009,30.81663587,30.91583956,4903600
8/28/2014,30.87615204,30.96345176,30.75710944,30.86821708,3956800
8/29/2014,30.87615204,30.99122867,30.76107541,30.97932471,4657400
9/2/2014,30.74520302,30.94361036,30.61822244,30.83249971,6196200
9/3/2014,30.47140884,30.92377747,30.43569394,30.77695491,6796800
9/4/2014,30.61822128,30.701552,30.45949481,30.47536776,5741000
9/5/2014,30.93170166,30.93963965,30.47933319,30.55869794,8026600
9/8/2014,30.82060623,30.93568289,30.68569065,30.85632114,4492800
9/9/2014,30.60235405,30.85234625,30.54680023,30.73330061,5114600
9/10/2014,30.63806343,30.71345919,30.45552903,30.5587017,5918600
9/11/2014,30.20554352,30.55473945,30.18967056,30.54680449,9353400
9/12/2014,29.94761467,30.18570295,29.7373033,30.09046825,14614800
9/15/2014,29.72935677,29.89601821,29.51904546,29.86427534,10845800
9/16/2014,29.79682541,29.939679,29.57461006,29.6976217,8040200
9/17/2014,29.89601707,30.08648946,29.80475139,29.89601707,7475800
9/18/2014,30.05078125,30.11427003,29.76110516,29.9952244,8027600
9/19/2014,30.18570328,30.28887598,30.06665762,30.1460224,12040800
9/22/2014,29.60238075,30.17776398,29.4952421,30.17776398,7859600
9/23/2014,29.34840965,29.71347839,29.2769829,29.47935921,7739000
9/24/2014,29.88808632,29.93173618,29.50317553,29.57460231,8586200
9/25/2014,29.41191101,29.87221456,29.40000402,29.83253369,8010800
9/26/2014,29.82856178,29.85237272,29.34048137,29.36428929,7659600
9/29/2014,29.86823654,29.9674402,29.54284866,29.58253254,6366400
9/30/2014,29.94364166,30.09839918,29.7690422,29.98332253,7799600
10/1/2014,29.60634613,30.12220647,29.5269844,30.03093775,8119000
10/2/2014,29.54285049,29.76109977,29.2769854,29.52698057,8573600
10/3/2014,30.11426735,30.19759807,29.6698338,29.68174078,8229000
10/6/2014,29.82063866,30.24919945,29.8007967,30.16586566,5208000
10/7/2014,29.38413048,29.78094519,29.37222349,29.72142238,6383400
10/8/2014,29.86427307,29.92776184,29.21746322,29.45952041,6713400
10/9/2014,29.55476189,30.08649216,29.50714303,29.77697716,9342800
10/10/2014,29.54682159,30.07458586,29.40396806,29.46745987,10495400
10/13/2014,28.64605141,29.5388844,28.57462465,29.44761569,12428600
10/14/2014,28.86430359,29.19762955,28.65399226,28.73335702,10995000
10/15/2014,28.72145081,28.93970013,28.28098619,28.58256625,13621800
10/16/2014,28.82462311,28.91589183,28.08257844,28.24527394,9738000
10/17/2014,29.18176079,29.32858335,28.91986157,29.10636501,9580600
10/20/2014,29.64206505,29.661907,29.13017661,29.20953836,7945200
10/21/2014,29.50713921,29.83649611,29.41983949,29.76110035,12296600
10/22/2014,29.60238075,29.75713827,29.42778432,29.55476492,6469600
10/23/2014,29.69761467,29.96348286,29.66587179,29.8206293,6837800
10/24/2014,30.08252525,30.12220915,29.50317608,29.7214254,7358400
10/27/2014,30.14601898,30.30871147,30.08649616,30.16189194,5783400
10/28/2014,30.57457161,30.58250657,30.11029614,30.29283053,8151000
10/29/2014,30.37219429,30.82059376,30.24521372,30.59440953,8795000
10/30/2014,30.68170547,30.73329028,30.20156016,30.22933706,13389000
10/31/2014,29.98332024,30.45156174,29.72935905,29.86030864,35890000
11/3/2014,30.19758797,30.26504572,29.94759588,30.14600316,10607000
