symbol,name,sector,price,price/earnings,dividend_yield,earnings/share,52_week_low,52_week_high,market_cap,ebitda,price/sales,price/book,sec_filings,combined_text,cluster
KEY,KeyCorp,Regional Banks,22.18,12.97076,0.037,1.71,16.47,24.07,23668912128.0,3452700032.0,3.2110858,1.3745662,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KEY,KEY KeyCorp Regional Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KEY,1
KEYS,Keysight Technologies,Electronic Equipment & Instruments,327.21,44.2774,0.0187,7.39,158.79,374.963,55705784320.0,1698000000.0,8.463352,8.480238,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KEYS,KEYS Keysight Technologies Electronic Equipment & Instruments http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KEYS,1
KMB,Kimberly-Clark,Household Products,104.96,20.743084,0.0488,5.06,92.42,131.53,34840457216.0,3480999936.0,2.1011012,19.946787,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMB,KMB Kimberly-Clark Household Products http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMB,1
KIM,Kimco Realty,Retail REITs,23.6,27.44186,0.0475,0.86,19.76,26.65,15830629376.0,1332118016.0,7.2380705,1.5408723,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KIM,KIM Kimco Realty Retail REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KIM,1
KMI,Kinder Morgan,Oil & Gas Storage & Transportation,31.4,20.258064,0.0376,1.55,25.6,34.81,69859532800.0,7634999808.0,3.8899455,2.2086234,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMI,KMI Kinder Morgan Oil & Gas Storage & Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KMI,1
KKR,KKR,Asset Management & Custody Banks,107.73,34.41853,0.0072,3.13,82.67,152.1,99498409984.0,3452700032.0,3.8515835,3.393071,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KKR,KKR KKR Asset Management & Custody Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KKR,1
KLAC,KLA Corporation,Semiconductor Materials & Equipment,185.6,50.710384,0.005,3.66,91.023,307.37,242495094784.0,6054757888.0,17.857471,38.205025,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KLAC,KLAC KLA Corporation Semiconductor Materials & Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KLAC,0
KHC,Kraft Heinz,Packaged Foods & Meats,24.85,23.8595715,0.0644,-2.88,21.035,28.09,29467719680.0,5493000192.0,1.1834426,0.8185382,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KHC,KHC Kraft Heinz Packaged Foods & Meats http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KHC,1
KR,Kroger,Food Retail,58.59,34.263157,0.0246,1.71,54.15,76.58,35895005184.0,8080000000.0,0.24148141,6.332685,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KR,KR Kroger Food Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=KR,1
LHX,L3Harris,Aerospace & Defense,256.45,25.904043,0.0195,9.9,256.05,379.23,47754743808.0,2146000000.0,3.714588,2.4951112,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LHX,LHX L3Harris Aerospace & Defense http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LHX,1
LH,LabCorp,Health Care Services,326.89,27.03805,0.0088,12.09,244.52,341.8,26510780416.0,2319800064.0,1.8476987,3.072621,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LH,LH LabCorp Health Care Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LH,1
LRCX,Lam Research,Semiconductor Materials & Equipment,307.65,53.504345,0.0043,5.75,104.46,438.5,384968884224.0,8641328128.0,16.570139,30.86686,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LRCX,LRCX Lam Research Semiconductor Materials & Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LRCX,0
LW,Lamb Weston,Packaged Foods & Meats,49.87,23.975962,0.0305,2.08,37.62,67.07,6856284672.0,1104300032.0,1.0368986,3.7564025,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LW,LW Lamb Weston Packaged Foods & Meats http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LW,1
LVS,Las Vegas Sands,Casinos & Gaming,44.37,17.197674,0.027,2.58,43.36,70.45,28738500608.0,4639000064.0,2.0947955,49.46488,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LVS,LVS Las Vegas Sands Casinos & Gaming http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LVS,1
LDOS,Leidos,Diversified Support Services,133.05,12.42297,0.0129,10.71,98.86,205.77,16735756288.0,2382000128.0,0.94906175,3.1598823,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LDOS,LDOS Leidos Diversified Support Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LDOS,1
LEN,Lennar,Homebuilding,83.58,13.100313,0.0239,6.38,79.83,142.61,20134014976.0,2285495040.0,0.6150188,0.9312431,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LEN,LEN Lennar Homebuilding http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LEN,1
LLY,Lilly (Eli),Pharmaceuticals,1149.36,38.607994,0.006,29.77,712.05,1292.65,1024490143744.0,41706999808.0,12.859816,30.244724,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LLY,LLY Lilly (Eli) Pharmaceuticals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LLY,0
LIN,Linde plc,Industrial Gases,477.57,30.771263,0.0134,15.52,387.78,548.2,220150300672.0,13822000128.0,6.2103386,5.633183,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LIN,LIN Linde plc Industrial Gases http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LIN,0
LYV,Live Nation Entertainment,Movies & Entertainment,173.5,23.8595715,0.0187,-1.11,125.34,189.25,40418471936.0,1550790016.0,1.5384307,485.99442,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LYV,LYV Live Nation Entertainment Movies & Entertainment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LYV,1
LKQ,LKQ Corporation,Distributors,25.54,14.1888895,0.047,1.8,21.17,37.13,6461673472.0,1403000064.0,0.47206846,1.003852,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LKQ,LKQ LKQ Corporation Distributors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LKQ,1
LMT,Lockheed Martin,Aerospace & Defense,525.28,19.383026,0.0263,27.1,437.25,692.0,121229770752.0,9680000000.0,1.5741264,13.77892,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LMT,LMT Lockheed Martin Aerospace & Defense http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LMT,1
L,Loews Corporation,Multi-line Insurance,109.3,13.411044,0.0023,8.15,95.1,121.01,22343950336.0,3236999936.0,1.1952472,1.168759,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=L,L Loews Corporation Multi-line Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=L,1
LOW,Lowe's,Home Improvement Retail,204.45,17.267736,0.0245,11.84,199.34,293.06,114707488768.0,12728999936.0,1.2684392,-15.422041,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LOW,LOW Lowe's Home Improvement Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LOW,1
LULU,Lululemon Athletica,"Apparel, Accessories & Luxury Goods",100.61,8.280659,0.0187,12.15,97.99,225.98,11138535424.0,2383926016.0,1.0040184,2.3856497,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LULU,"LULU Lululemon Athletica Apparel, Accessories & Luxury Goods http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LULU",1
LYB,LyondellBasell,Specialty Chemicals,63.52,23.8595715,0.0435,-0.83,41.58,83.94,20519370752.0,3568000000.0,0.6578408,1.9226928,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LYB,LYB LyondellBasell Specialty Chemicals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LYB,1
MTB,M&T Bank,Regional Banks,239.84,12.689947,0.025,18.9,174.76,255.95,34760728576.0,3452700032.0,3.6779947,1.3624951,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTB,MTB M&T Bank Regional Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTB,1
MRO,Marathon Oil,Oil & Gas Exploration & Production,140.86,23.8595715,0.0187,5.68,104.475,169.3,40598407168.0,3452700032.0,3.19939425,3.1623663,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRO,MRO Marathon Oil Oil & Gas Exploration & Production http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRO,1
MPC,Marathon Petroleum,Oil & Gas Refining & Marketing,388.9,13.475398,0.0103,28.86,161.93,398.52,113534156800.0,15397000192.0,0.7365365,5.769173,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MPC,MPC Marathon Petroleum Oil & Gas Refining & Marketing http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MPC,1
MKTX,MarketAxess,Financial Exchanges & Data,163.38,19.312057,0.0191,8.46,108.75,195.97,5749814784.0,434956000.0,6.6087923,4.640818,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MKTX,MKTX MarketAxess Financial Exchanges & Data http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MKTX,1
MAR,Marriott International,"Hotels, Resorts & Cruise Lines",336.51,34.835403,0.0087,9.66,256.76,410.98,87750467584.0,4814000128.0,11.882257,-19.469452,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAR,"MAR Marriott International Hotels, Resorts & Cruise Lines http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAR",0
MMC,Marsh McLennan,Insurance Brokers,140.86,23.8595715,0.0187,5.68,104.475,169.3,40598407168.0,3452700032.0,3.19939425,3.1623663,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MMC,MMC Marsh McLennan Insurance Brokers http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MMC,1
MLM,Martin Marietta Materials,Construction Materials,514.77,33.448345,0.0065,15.39,502.56,710.97,36558651392.0,2126000000.0,5.4663057,2.6773288,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MLM,MLM Martin Marietta Materials Construction Materials http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MLM,0
MAS,Masco,Building Products,72.7,16.75115,0.0176,4.34,58.16,83.64,14335524864.0,1508000000.0,1.8813026,-39.276066,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAS,MAS Masco Building Products http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAS,1
MA,Mastercard,Transaction & Payment Processing Services,579.21,31.842222,0.006,18.19,464.52,601.62,507393736704.0,22200999936.0,14.462666,90.55817,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MA,MA Mastercard Transaction & Payment Processing Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MA,0
MTCH,Match Group,Interactive Media & Services,41.86,14.843972,0.0191,2.82,28.81,43.47,9609005056.0,1188930048.0,2.7381387,-40.601357,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTCH,MTCH Match Group Interactive Media & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTCH,1
MKC,McCormick & Company,Packaged Foods & Meats,52.08,8.665557,0.0369,6.01,44.82,72.41,14001788928.0,1451500032.0,1.8957714,2.0015373,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MKC,MKC McCormick & Company Packaged Foods & Meats http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MKC,1
MCD,McDonald's,Restaurants,255.69,20.787806,0.0291,12.3,255.49,341.75,180936867840.0,14929999872.0,6.531545,-176.82573,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCD,MCD McDonald's Restaurants http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCD,1
MCK,McKesson Corporation,Health Care Distributors,907.99,24.32985,0.0041,37.32,683.38,999.0,105862881280.0,7071000064.0,0.25758457,-24.84105,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCK,MCK McKesson Corporation Health Care Distributors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCK,0
MDT,Medtronic,Health Care Equipment,94.17,23.194582,0.0306,4.06,73.31,106.33,120456413184.0,10407999488.0,3.2085776,2.437238,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MDT,MDT Medtronic Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MDT,1
MRK,Merck & Co.,Pharmaceuticals,150.33,120.264,0.0226,1.25,77.58,156.92,370889916416.0,28871000064.0,5.5715113,8.850229,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRK,MRK Merck & Co. Pharmaceuticals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRK,1
META,Meta Platforms,Interactive Media & Services,616.77,23.256788,0.0034,26.52,520.26,790.8,1571225468928.0,109654999040.0,6.8838825,6.0160947,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=META,META Meta Platforms Interactive Media & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=META,0
MET,MetLife,Life & Health Insurance,97.62,18.70115,0.0243,5.22,67.33,100.93,62035259392.0,6040000000.0,0.78132015,2.2687552,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MET,MET MetLife Life & Health Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MET,1
MTD,Mettler Toledo,Life Sciences Tools & Services,1345.26,30.305475,0.0187,44.39,1023.05,1525.17,26954383360.0,1275713024.0,6.5203676,2101.9688,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTD,MTD Mettler Toledo Life Sciences Tools & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MTD,0
MGM,MGM Resorts,Casinos & Gaming,41.22,24.98182,0.0187,1.65,29.19,51.59,10370653184.0,2237483008.0,0.5838858,4.1253004,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MGM,MGM MGM Resorts Casinos & Gaming http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MGM,1
MCHP,Microchip Technology,Semiconductors,74.17,109.073524,0.0245,0.68,48.52,105.91,40274956288.0,1506099968.0,7.8626704,6.2432656,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCHP,MCHP Microchip Technology Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCHP,1
MU,Micron Technology,Semiconductors,1016.59,22.98937,0.0005,44.22,128.4,1255.0,1148129771520.0,68222001152.0,12.718278,11.394834,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MU,MU Micron Technology Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MU,0
MSFT,Microsoft,Systems Software,499.7,27.853958,0.0073,17.94,349.2,553.72,3710545297408.0,194237005824.0,11.181764,8.389155,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSFT,MSFT Microsoft Systems Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSFT,3
MAA,Mid-America Apartment Communities,Multi-Family Residential REITs,128.32,37.41108,0.0477,3.43,120.3,145.8,15311994880.0,1238054016.0,6.9010844,2.7395976,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAA,MAA Mid-America Apartment Communities Multi-Family Residential REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MAA,1
MRNA,Moderna,Biotechnology,145.55,23.8595715,0.0187,-7.98,22.28,176.66,58108788736.0,-2195000064.0,26.081144,8.589555,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRNA,MRNA Moderna Biotechnology http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MRNA,0
MHK,Mohawk Industries,Home Furnishings,133.63,17.699337,0.0187,7.55,92.99,140.3,9051848704.0,1504199936.0,0.8098204,0.9465959,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MHK,MHK Mohawk Industries Home Furnishings http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MHK,1
MOH,Molina Healthcare,Managed Health Care,200.8,1255.0,0.0187,0.16,121.06,244.89,10481760256.0,390000000.0,0.24680969,2.5033662,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOH,MOH Molina Healthcare Managed Health Care http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOH,1
TAP,Molson Coors Beverage Company,Brewers,40.5,23.8595715,0.0474,-11.44,38.04,54.82,7551384576.0,2263399936.0,0.6813177,0.74800533,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TAP,TAP Molson Coors Beverage Company Brewers http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=TAP,1
MDLZ,Mondelez International,Packaged Foods & Meats,61.28,22.446886,0.0339,2.73,51.2,66.65,78662057984.0,6080000000.0,1.9826607,2.945729,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MDLZ,MDLZ Mondelez International Packaged Foods & Meats http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MDLZ,1
MPWR,Monolithic Power Systems,Semiconductors,1223.86,74.62561,0.0065,16.4,830.0,1714.09,60144152576.0,1000281984.0,18.374962,15.439327,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MPWR,MPWR Monolithic Power Systems Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MPWR,0
MNST,Monster Beverage,Soft Drinks & Non-alcoholic Beverages,43.82,40.574074,0.0187,1.08,31.035,50.17,85845647360.0,2933317120.0,9.311861,9.167363,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MNST,MNST Monster Beverage Soft Drinks & Non-alcoholic Beverages http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MNST,1
MCO,Moody's Corporation,Financial Exchanges & Data,493.55,31.356417,0.0083,15.74,402.28,546.88,85473476608.0,4052999936.0,10.47469,28.256142,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCO,MCO Moody's Corporation Financial Exchanges & Data http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MCO,0
MS,Morgan Stanley,Investment Banking & Brokerage,217.72,17.572235,0.0211,12.39,147.25,232.25,341943681024.0,3452700032.0,4.393582,3.211162,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MS,MS Morgan Stanley Investment Banking & Brokerage http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MS,1
MOS,Mosaic Company (The),Fertilizers & Agricultural Chemicals,25.85,23.8595715,0.034,-2.02,19.8,36.99,8217602560.0,1718700032.0,0.6709397,0.716821,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOS,MOS Mosaic Company (The) Fertilizers & Agricultural Chemicals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MOS,1
MSI,Motorola Solutions,Communications Equipment,468.05,36.91246,0.0103,12.68,359.36,494.85,77459365888.0,3758000128.0,6.3299313,28.990398,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSI,MSI Motorola Solutions Communications Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSI,0
MSCI,MSCI,Financial Exchanges & Data,573.01,31.34628,0.0143,18.28,501.08,644.77,41657827328.0,1962299008.0,12.495752,-15.489269,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSCI,MSCI MSCI Financial Exchanges & Data http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MSCI,0
NDAQ,"Nasdaq, Inc.",Financial Exchanges & Data,96.88,28.244896,0.012,3.43,76.55,101.79,54153723904.0,3352999936.0,9.646193,4.5417466,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NDAQ,"NDAQ Nasdaq, Inc. Financial Exchanges & Data http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NDAQ",1
NTAP,NetApp,"Technology Hardware, Storage & Peripherals",185.59,26.250353,0.0112,7.07,93.69,209.06,36453404672.0,2095000064.0,4.932134,24.3301,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NTAP,"NTAP NetApp Technology Hardware, Storage & Peripherals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NTAP",1
NFLX,Netflix,Movies & Entertainment,78.25,24.606918,0.0187,3.18,65.08,126.7,325828280320.0,14726931456.0,6.7360578,10.806519,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NFLX,NFLX Netflix Movies & Entertainment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NFLX,1
NEM,Newmont,Gold,128.09,16.152584,0.0081,7.93,75.22,135.29,134967443456.0,17057999872.0,5.237996,3.848858,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEM,NEM Newmont Gold http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEM,1
NWSA,News Corp (Class A),Publishing,30.39,29.504854,0.0066,1.03,22.2,31.66,16310325248.0,1338000000.0,1.8066378,1.9370259,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWSA,NWSA News Corp (Class A) Publishing http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWSA,1
NWS,News Corp (Class B),Publishing,33.9,32.912624,0.0059,1.03,25.49,35.76,18194145280.0,1338000000.0,2.015302,2.1607497,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWS,NWS News Corp (Class B) Publishing http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NWS,1
NEE,NextEra Energy,Multi-Utilities,83.43,18.748316,0.0299,4.45,69.37,98.75,174002061312.0,14593000448.0,6.0627894,3.0462246,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEE,NEE NextEra Energy Multi-Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NEE,1
NKE,"Nike, Inc.","Apparel, Accessories & Luxury Goods",38.4,18.285715,0.0427,2.1,37.95,76.97,56966352896.0,4928999936.0,1.2256145,3.8308063,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NKE,"NKE Nike, Inc. Apparel, Accessories & Luxury Goods http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NKE",1
NI,NiSource,Multi-Utilities,41.39,22.015957,0.029,1.88,39.3,49.21,19848992768.0,3025999872.0,2.8843992,2.0728164,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NI,NI NiSource Multi-Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NI,1
NDSN,Nordson Corporation,Industrial Machinery & Supplies & Components,318.36,32.255318,0.0118,9.87,220.47,339.12,17738364928.0,957891008.0,5.952881,5.4243407,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NDSN,NDSN Nordson Corporation Industrial Machinery & Supplies & Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NDSN,1
NSC,Norfolk Southern Railway,Rail Transportation,329.46,28.086956,0.0164,11.73,268.23,358.6,73999474688.0,5663000064.0,5.9010744,4.5529423,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NSC,NSC Norfolk Southern Railway Rail Transportation http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NSC,1
NTRS,Northern Trust,Asset Management & Custody Banks,186.63,16.019743,0.0176,11.65,121.12,195.78,34145013760.0,3452700032.0,3.7581875,2.7279503,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NTRS,NTRS Northern Trust Asset Management & Custody Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NTRS,1
NOC,Northrop Grumman,Aerospace & Defense,514.98,16.364157,0.0192,31.47,479.02,774.0,73159614464.0,7255000064.0,1.7056704,4.090779,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NOC,NOC Northrop Grumman Aerospace & Defense http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NOC,1
NCLH,Norwegian Cruise Line Holdings,"Hotels, Resorts & Cruise Lines",15.57,9.436363,0.0187,1.65,14.53,27.18,7149554688.0,2594191872.0,0.7040909,2.7788684,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NCLH,"NCLH Norwegian Cruise Line Holdings Hotels, Resorts & Cruise Lines http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NCLH",1
NRG,NRG Energy,Independent Power Producers & Energy Traders,119.02,30.994791,0.016,3.84,108.34,189.96,25019250688.0,3252999936.0,0.75529814,5.952786,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NRG,NRG NRG Energy Independent Power Producers & Energy Traders http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NRG,1
NUE,Nucor,Steel,261.07,20.835596,0.0086,12.53,131.32,280.11,59230437376.0,5680999936.0,1.6406869,2.679015,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NUE,NUE Nucor Steel http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NUE,1
NVDA,Nvidia,Semiconductors,230.36,29.159492,0.0043,7.9,164.27,236.54,5562502742016.0,201266003968.0,18.359913,24.291891,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NVDA,NVDA Nvidia Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NVDA,3
NVR,"NVR, Inc.",Homebuilding,6298.85,16.366602,0.0187,384.86,5501.01,8563.79,16785553408.0,1536605952.0,1.7428064,4.9744363,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NVR,"NVR NVR, Inc. Homebuilding http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NVR",2
NXPI,NXP Semiconductors,Semiconductors,227.835,19.456448,0.0178,11.71,183.0,339.95,57451827200.0,5068000256.0,4.3573627,5.0420475,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NXPI,NXPI NXP Semiconductors Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=NXPI,1
ORLY,O'Reilly Auto Parts,Automotive Retail,87.89,27.901587,0.0187,3.15,82.59,108.72,71099564032.0,4169743872.0,3.8282044,-39.07959,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ORLY,ORLY O'Reilly Auto Parts Automotive Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ORLY,1
