open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,return_4h,log_return,volatility_24h,volatility_7d,price_range,body_size,momentum_24h,momentum_7d,sma_24h,sma_7d,price_vs_sma_7d,volume_change,volume_sma_7d,relative_volume
2019-02-04 12:00:00,3436.39,3461.0,3433.31,3459.65,3866.763935,2019-02-04 15:59:59.999000 ,13340529.777217,23551,2081.679337,7182060.05721939,0,0.0068712820572520705,0.0068477823858617455,0.005468205663460205,0.005741019778790705,0.008003699796222176,0.006768731139364339,-0.0011115923199075395,0.01157582030724602,3453.4500000000003,3445.825,0.004012101601213125,-0.3194970387944025,4040.2026086428573,0.957071788114825
2019-02-04 16:00:00,3459.16,3475.0,3457.51,3469.03,3893.983798,2019-02-04 19:59:59.999000 ,13490709.8587676,26286,2067.655515,7164040.55257444,0,0.002711256919052607,0.002707588091937857,0.00495023211518271,0.005751333322265617,0.005041755188049622,0.0028532938632501374,0.006799976781982853,0.01303589836438035,3457.355,3446.8878571428572,0.006423807148601801,0.007039442659951378,4007.7941384761907,0.9716027479097361
2019-02-04 20:00:00,3469.03,3475.79,3453.82,3463.22,4184.88452,2019-02-04 23:59:59.999000 ,14499443.1447006,32045,2246.703264,7785020.49863346,0,-0.0016748197622967753,-0.0016762238408528738,0.004889905493182013,0.0057452477991098505,0.006343807208320523,-0.0016748197622967803,0.0014776857879013061,0.00846497677736835,3458.206666666667,3447.5799999999995,0.004536515468821722,0.07470517010096689,4030.9755983333334,1.0381815562789074
2019-02-05 00:00:00,3463.22,3471.86,3448.43,3463.91,4270.55788,2019-02-05 03:59:59.999000 ,14781336.2123246,26899,2149.061015,7438886.48758571,0,0.00019923654864539841,0.00019921670368009152,0.004889018987214818,0.005591262369855331,0.006764032552808904,0.000199236548645496,0.0016279769133789035,0.01694860518234509,3459.145,3448.954523809524,0.004336234672632555,0.02047209656337201,4046.1410882380956,1.05546440098549
2019-02-05 04:00:00,3463.47,3471.89,3456.95,3464.42,4931.266063,2019-02-05 07:59:59.999000 ,17090530.2688885,29582,2657.121842,9209809.25838349,0,0.00014723246273717905,0.000147221625101892,0.004859917323777429,0.005255181501552232,0.0043124101581217215,0.00027429138984898753,0.00040427141627841223,0.029114100777980267,3459.3783333333336,3451.2880952380956,0.0038049285946377687,0.15471238221456907,3983.783003214285,1.2378350073337945
2019-02-05 08:00:00,3464.42,3478.97,3461.21,3469.91,3768.876237,2019-02-05 11:59:59.999000 ,13073685.0300621,24527,2075.765704,7201205.40725537,0,0.001584680841237418,0.0015834265594691446,0.002960038771532311,0.005199638959257769,0.005118288370591677,0.0015846808412374313,0.009857277563707134,0.02498729809885014,3465.023333333333,3453.3021428571424,0.004809268478638495,-0.23571833503805006,3948.6104737380956,0.9544816491944459
2019-02-05 12:00:00,3469.89,3471.68,3449.05,3460.44,4863.787476,2019-02-05 15:59:59.999000 ,16828927.0238518,28319,2833.656471,9805178.85775616,0,-0.0027291774138233915,-0.0027329084084117,0.0020083554194007557,0.004888359935703181,0.00653963079839548,-0.0027234292729740187,0.0002283467980865872,0.009869784218851319,3465.155,3454.1073809523805,0.0018333590561026014,0.29051398086543223,3926.3500448095238,1.2387554396556495
2019-02-05 16:00:00,3461.18,3468.17,3449.49,3463.81,4401.560352,2019-02-05 19:59:59.999000 ,15226120.0693117,28300,2439.559958,8439513.31095407,0,0.0009738645952537262,0.0009733906967791227,0.0016370667228046522,0.004875436121959246,0.005392905500013076,0.000759856465136199,-0.001504743400893127,0.01297580890438188,3464.285,3455.163809523809,0.0025023966887933735,-0.09503439989531315,3927.2373455238094,1.1207777795800438
2019-02-05 20:00:00,3463.81,3472.0,3455.42,3471.59,3028.367022,2019-02-05 23:59:59.999000 ,10490748.4593761,24439,1487.658094,5153811.92163559,0,0.002246081626879226,0.0022435629562633868,0.0017341669613717466,0.004864134797835624,0.004775909597619514,0.0022460816268791302,0.002416825959656199,0.01775118438951173,3465.68,3456.6054761904766,0.004335040233182097,-0.31197875757310534,3929.0585995952383,0.7707614801957839
2019-02-06 00:00:00,3471.57,3482.72,3380.0,3423.35,11709.151108,2019-02-06 03:59:59.999000 ,40081629.5934943,57026,5807.128425,19879969.0706909,0,-0.013895650119973957,-0.013993098457937416,0.006104981413336463,0.0053269757539386965,0.030005696174799482,-0.013889969091794276,-0.011709311154158186,0.0008800294707542733,3458.92,3456.677142857143,-0.009641381442293429,2.866490099428906,4131.143573714286,2.834360728226246
2019-02-06 04:00:00,3423.96,3426.83,3402.46,3424.77,3615.531306,2019-02-06 07:59:59.999000 ,12350251.5666695,26172,2172.335977,7418587.61140948,0,0.0004147983700177882,0.0004147123649562545,0.006124271952621949,0.005313343477448232,0.007115806316920521,0.0002365681842077435,-0.011444917186715253,-0.0011840773674984817,3452.311666666667,3456.5804761904765,-0.009202874462085453,-0.691221739932131,4122.400983119048,0.8770450329323506
2019-02-06 08:00:00,3424.79,3424.79,3396.17,3399.82,4479.750818,2019-02-06 11:59:59.999000 ,15270802.7748949,28474,2272.134597,7746969.6151688,0,-0.007285160755320708,-0.007311827130422649,0.006184855217288019,0.005430345945306585,0.008418092722555868,-0.007290957985745053,-0.020199371165246283,-0.008582051468980056,3440.6300000000006,3455.8797619047623,-0.016221560287694725,0.23902974109664665,4145.88442604762,1.0805295945672717
2019-02-06 12:00:00,3399.79,3422.02,3382.26,3422.02,5469.39747,2019-02-06 15:59:59.999000 ,18614798.1754295,30268,2907.425098,9896042.9818312,0,0.0065297574577476425,0.006508530944070252,0.0074126814923361215,0.005289754714304783,0.011618868387677384,0.0065386391512416995,-0.011102634347077256,-0.012121789486751022,3434.226666666667,3454.8799999999997,-0.009511184180058252,0.22091555807602492,4099.400698333334,1.3341944036414046
2019-02-06 16:00:00,3421.07,3434.59,3385.26,3398.39,7014.94184,2019-02-06 19:59:59.999000 ,23901459.9467302,39665,3457.174885,11775273.6368167,0,-0.006905278169034745,-0.006929229928388687,0.007512574131889849,0.005385074637223417,0.0145156971389393,-0.006629504804052618,-0.018886717227561634,-0.0174570728900737,3423.3233333333337,3453.4423809523805,-0.01594130576957775,0.2825803716912898,4183.916626119048,1.67664474865671
2019-02-06 20:00:00,3398.41,3409.26,3393.54,3405.37,3021.472304,2019-02-06 23:59:59.999000 ,10281760.947939,25419,1437.809365,4892831.5840258,0,0.002053913765047488,0.0020518073679159465,0.00748533243871931,0.005398359921970962,0.004616238470415918,0.0020480165724559535,-0.019074833145619197,-0.015271038523153813,3412.286666666667,3452.1850000000004,-0.013560976598878782,-0.5692804911408931,4199.10585204762,0.7195513546119902
2019-02-07 00:00:00,3407.0,3414.0,3398.02,3413.12,2661.231252,2019-02-07 03:59:59.999000 ,9063807.10982189,23370,1345.087709,4581698.67328092,0,0.0022758173120689396,0.002273231562236347,0.005505393835008886,0.005400763244148308,0.0046819332458278694,0.0017963017317287617,-0.002988300933296384,-0.015063543915136313,3410.5816666666665,3450.942142857143,-0.010959946962723954,-0.11922699126617575,4187.079740738096,0.6355816981720247
2019-02-07 04:00:00,3413.49,3420.0,3406.0,3412.15,2817.376271,2019-02-07 07:59:59.999000 ,9617617.74014309,22260,1478.753248,5048237.78540917,0,-0.00028419744984053974,-0.00028423784158879015,0.005489892986429481,0.005370860462241718,0.004102984921530413,-0.00039256010710436853,-0.0036849189872604216,-0.018529757778500078,3408.478333333334,3449.4083333333333,-0.010801369316960074,0.05867397614643677,4185.718356857143,0.6730926523960954
2019-02-07 08:00:00,3412.17,3426.45,3407.05,3408.05,4508.643062,2019-02-07 11:59:59.999000 ,15402387.9285316,36169,2535.216932,8660056.46540322,0,-0.0012015884413053568,-0.0012023109275085325,0.004477221645525708,0.004925215844611323,0.005692404747582822,-0.0012074427710225138,0.0024207163908678275,-0.005764613557927567,3409.85,3448.937857142857,-0.011855202626564254,0.6002985147595148,4006.637993238096,1.1252933430994079
2019-02-07 12:00:00,3407.81,3413.16,3399.0,3407.03,3747.532524,2019-02-07 15:59:59.999000 ,12765754.71204,25278,2001.64344,6818372.10042263,0,-0.00029929138363582464,-0.0002993361802403654,0.0033324392550929042,0.004907013851851744,0.0041561125085484586,-0.0002288860000996961,-0.004380453650183136,-0.008592895220802088,3407.351666666667,3448.2347619047614,-0.011949523379318983,-0.16881144227513478,3979.8404011666667,0.9416288459460418
2019-02-07 16:00:00,3407.03,3412.24,3390.0,3399.55,3007.252532,2019-02-07 19:59:59.999000 ,10226298.3857131,23638,1613.881137,5488887.68706061,0,-0.0021954605624253665,-0.0021978741191921412,0.0017783019386640188,0.0049162763224759615,0.006542042329131732,-0.0021954605624253435,0.00034133810422010136,-0.010112745611889573,3407.545,3447.407857142857,-0.013882273037029269,-0.19753797659102057,3966.679986904762,0.7581283445924227
2019-02-07 20:00:00,3399.43,3403.31,3390.11,3398.4,1923.502997,2019-02-07 23:59:59.999000 ,6535639.91032254,17494,997.308494,3388657.26870767,0,-0.0003382800664794017,-0.0003383372960878781,0.0014854185487362401,0.004916222104190786,0.0038841807909603984,-0.0003029919721834971,-0.002046767311628339,-0.010395736874290185,3406.383333333333,3446.557857142857,-0.01397274008995708,-0.36037862582802205,3938.590337404762,0.48837346162471046
2019-02-08 00:00:00,3398.4,3407.78,3373.1,3404.08,3301.220925,2019-02-08 03:59:59.999000 ,11200530.7961052,22131,1738.770189,5900592.56686477,0,0.0016713747645951127,0.001669979572169858,0.0012785908804278016,0.004876829833217824,0.01018777467039561,0.0016713747645950554,-0.0026486030376898784,-0.004218224367412593,3404.876666666667,3446.214523809523,-0.01222632065369711,0.7162546303014676,3899.63137452381,0.846546918913103
2019-02-08 04:00:00,3403.77,3411.0,3392.97,3394.78,2566.064959,2019-02-08 07:59:59.999000 ,8735175.81336491,18391,1311.815503,4465860.61337082,0,-0.002732015698808432,-0.002735754464828593,0.001574695264442283,0.00489294912819173,0.005311095269796629,-0.0026411890345116686,-0.0050906320062130694,-0.007382976172723654,3401.9816666666666,3445.613333333333,-0.014753057994512653,-0.2226921441193761,3876.650909142857,0.6619283033579536
2019-02-08 08:00:00,3395.24,3450.5,3394.89,3430.0,7075.600647,2019-02-08 11:59:59.999000 ,24259890.5327877,39376,3898.347713,13366872.7468155,0,0.010374751824860473,0.010321303445079347,0.004814897798621537,0.004833303646975215,0.01621282798833823,0.010237862419151584,0.00644063320667243,-0.008435525182268533,3405.64,3444.9185714285713,-0.004330602050307664,1.7573739402752198,3907.770513666667,1.8106489678077216
2019-02-08 12:00:00,3430.0,3512.8,3429.0,3507.34,8585.154167,2019-02-08 15:59:59.999000 ,29699701.2707066,46790,4535.817098,15697256.2363225,0,0.022548104956268356,0.02229765424017042,0.009878101909215365,0.005971872675077357,0.023892750631532778,0.022548104956268265,0.029442065376589,0.012798077978180888,3422.3583333333336,3445.97380952381,0.017808083830059607,0.21334634263736163,4006.943577476191,2.142569267822692
2019-02-08 16:00:00,3506.42,3733.58,3485.24,3668.3,21034.158116,2019-02-08 19:59:59.999000 ,76503717.0544771,107079,11068.843871,40270523.5803821,0,0.0458923286593258,0.044870424072274435,0.018620690172348697,0.00922200631087322,0.0676989341111687,0.0461667455695553,0.07905458075333494,0.05577173249830203,3467.1499999999996,3450.587619047619,0.06309429146229628,1.4500617818666597,4416.106451190476,4.763055045996388
2019-02-08 20:00:00,3668.28,3669.99,3612.0,3659.04,5405.859199,2019-02-08 23:59:59.999000 ,19719196.9945373,43475,2947.375971,10752645.2069086,0,-0.0025243300711501604,-0.002527521564357088,0.01895005959895981,0.009209675157984236,0.015848419257510106,-0.002518891687657495,0.07669491525423733,0.05689370809948957,3510.59,3455.2773809523815,0.058971421562530324,-0.7429961698876867,4479.247048214286,1.2068678375654946
2019-02-09 00:00:00,3660.27,3667.89,3635.0,3646.45,3901.659505,2019-02-09 03:59:59.999000 ,14234098.2665728,35396,2250.130034,8209253.33887586,0,-0.003440793213520532,-0.0034467263562105947,0.019638788892680382,0.009239206220222285,0.009019731519697205,-0.0037756777505485017,0.07119985429249609,0.052366522366522394,3550.985,3459.597619047619,0.05400985939047409,-0.2782535834966352,4516.991738928571,0.8637738854765921
2019-02-09 04:00:00,3647.19,3666.46,3642.19,3660.86,3267.425875,2019-02-09 07:59:59.999000 ,11934037.6502094,29242,1786.229818,6524575.65627331,0,0.003951788726021199,0.003944000919388854,0.018830288864264196,0.009219653870023882,0.006629589768524331,0.003748090996081935,0.07837915859054201,0.060028087040870926,3595.331666666667,3464.5335714285716,0.0566674920371677,-0.16255483831616413,4525.378050166667,0.7220227434655239
2019-02-09 08:00:00,3661.95,3677.32,3651.69,3662.02,5136.780478,2019-02-09 11:59:59.999000 ,18817119.0677662,36171,2928.07559,10726481.3760487,0,0.00031686543599040995,0.00031681524474044885,0.019524301467357973,0.009178993600752063,0.006998869476409225,1.9115498573209277e-05,0.06764431486880462,0.05300963001089798,3634.001666666667,3468.9228571428575,0.05566487085740057,0.572118442625726,4566.210607285714,1.1249547863175433
2019-02-09 12:00:00,3662.32,3680.02,3640.0,3645.02,5271.455929,2019-02-09 15:59:59.999000 ,19280110.7007594,39222,2676.778497,9792565.76727055,0,-0.004642246628909774,-0.004653055319837079,0.01949787974429886,0.009159285791884917,0.010979363624890942,-0.004723781646606572,0.03925481989199797,0.054217425004916775,3656.9483333333337,3473.3861904761898,0.049413972449829924,0.026217871598132936,4621.4177451666665,1.1406577417748436
2019-02-09 16:00:00,3645.02,3655.0,3625.13,3652.19,3986.349157,2019-02-09 19:59:59.999000 ,14527755.9189168,30380,2161.116263,7876625.22085288,0,0.001967067396063671,0.0019651352523497056,0.003351504968404391,0.009155640843914625,0.008178654451164887,0.0019670673960636904,-0.004391680069787074,0.05305361009633258,3654.263333333334,3477.767142857143,0.05015369056582686,-0.24378592732421567,4659.404897190476,0.8555489906884215
2019-02-09 20:00:00,3653.56,3673.0,3650.0,3665.18,3196.162775,2019-02-09 23:59:59.999000 ,11695378.4634379,21798,1405.812548,5144876.90485082,0,0.003556770047560498,0.0035504596995195605,0.0036094176621227305,0.009045788518580507,0.00627527161012556,0.0031804596065207334,0.0016780357689447634,0.045769051892135426,3655.286666666667,3481.5864285714288,0.052732734112794555,-0.1982230735138789,4642.081136761904,0.6885193689719717
2019-02-10 00:00:00,3665.18,3674.0,3646.44,3654.84,2325.117778,2019-02-10 03:59:59.999000 ,8506748.48781139,22248,1187.977506,4346465.01308921,0,-0.0028211438455955085,-0.002825130772121945,0.0034883289074521674,0.0089914560421583,0.0075406857755742915,-0.0028211438455954937,0.0023008679674751953,0.04946332891132443,3656.685,3485.6878571428574,0.048527622033199824,-0.27252835926042596,4618.612352214285,0.5034234529090272
2019-02-10 04:00:00,3654.8,3660.0,3609.76,3632.12,4258.338887,2019-02-10 07:59:59.999000 ,15490586.523802,31321,2140.205817,7786570.44017675,0,-0.006216414398441561,-0.006235816752938527,0.0038608694704795176,0.00900043674357274,0.013832142109842125,-0.006205537922731829,-0.007850614336522121,0.048975607502007135,3651.895,3489.725476190476,0.04080393279673311,0.8314508311329081,4663.843922428571,0.9130534721630617
2019-02-10 08:00:00,3632.1,3647.95,3630.78,3638.34,3444.458652,2019-02-10 11:59:59.999000 ,12532952.6806747,26406,1874.949813,6822644.34615889,0,0.0017124984857328496,0.0017110338321073637,0.004017113823928626,0.008999800289410373,0.004719185122885606,0.0017180143718510605,-0.00646637648074011,0.05042007102231727,3647.9483333333333,3493.883571428571,0.04134551870953285,-0.19112622470809948,4665.807863880952,0.7382341391861234
2019-02-10 12:00:00,3639.53,3642.78,3615.53,3626.6,4438.699047,2019-02-10 15:59:59.999000 ,16096089.7637492,29550,2445.999749,8869484.99117479,0,-0.0032267462634059108,-0.003231963435146075,0.0038014144487958663,0.009023945348771248,0.007513924888325153,-0.0035526565243315183,-0.0050534702141552534,0.04709109282517687,3644.8783333333326,3497.7669047619047,0.03683295621063265,0.28864924664510117,4692.521921928572,0.9459090699731343
2019-02-10 16:00:00,3628.73,3655.0,3624.03,3645.69,4011.02629,2019-02-10 19:59:59.999000 ,14602938.5433734,30181,2249.290038,8189570.37864681,0,0.005263883527270696,0.005250077719293847,0.004467813885490284,0.008989719705247715,0.008494962544813136,0.004673811498788843,-0.0017797540653690103,0.058071163222660926,3643.795,3502.530952380953,0.04087302855146224,-0.09635092455503447,4708.75051495238,0.8518239132150248
2019-02-10 20:00:00,3645.47,3684.99,3636.0,3680.06,4772.96198,2019-02-10 23:59:59.999000 ,17467107.9629269,31393,2546.797623,9323075.89561287,0,0.009427570638205651,0.009383408438669149,0.005893702512864451,0.009069210236319443,0.013312282951908333,0.009488488452792135,0.004059827893855283,0.06418245804789313,3646.2749999999996,3507.815476190476,0.04910307425765259,0.18996028320721892,4722.635094952381,1.0106565262900387
2019-02-11 00:00:00,3679.75,3684.9,3620.17,3623.11,5574.350415,2019-02-11 03:59:59.999000 ,20279407.0848231,34805,2708.473383,9848479.68919009,0,-0.01547529116373103,-0.015596283364912344,0.008899188303615973,0.009439488277917065,0.017865866617353603,-0.015392350023778754,-0.008681638594302377,0.047662421781926145,3640.986666666666,3511.74,0.03171362344592721,0.16790170094755297,4779.373237880953,1.1663350271157142
2019-02-11 04:00:00,3623.11,3638.73,3616.66,3635.64,2694.173087,2019-02-11 07:59:59.999000 ,9772709.76872031,22701,1357.888617,4925661.46588827,0,0.0034583548387987495,0.003452388481599665,0.00873100892370663,0.009446162362054809,0.006070458021146253,0.003458354838798641,0.0009691309758488309,0.049846665627111486,3641.5733333333333,3515.8500000000004,0.03407141942915648,-0.5166839386791582,4788.453889119048,0.5626394551113989
2019-02-11 08:00:00,3634.87,3644.16,3621.0,3626.16,3455.193843,2019-02-11 11:59:59.999000 ,12543598.7937829,25536,1988.180238,7218422.08490552,0,-0.002607518896260319,-0.0026109243948803187,0.008758760853487866,0.009359270029727602,0.006386921702296605,-0.00239623425321952,-0.0033476805356289496,0.05533113700655412,3639.543333333333,3520.376666666667,0.030048867876827368,0.2824691404097601,4735.429582809524,0.7296473915572488
2019-02-11 12:00:00,3626.16,3657.2,3624.08,3643.0,5233.890746,2019-02-11 15:59:59.999000 ,19053078.9406295,34195,2639.886534,9610751.89263273,0,0.004644031151410877,0.0046332809088686176,0.008862275389795267,0.009333352701590475,0.00909140818007134,0.004644031151410899,0.004522141951138758,0.05299669041666055,3642.2766666666666,3524.7421428571433,0.033550782539512936,0.5147893240790311,4767.9802211666665,1.097716538916206
2019-02-11 16:00:00,3642.99,3648.64,3615.53,3643.95,4268.645948,2019-02-11 19:59:59.999000 ,15516075.9180525,28974,2187.950065,7955288.8532928,0,0.00026077408729063833,0.00026074009163833226,0.0085877110779918,0.009331795672678082,0.009086293719727129,0.00026351980104256023,-0.00047727590661861274,0.05042331718088322,3641.986666666666,3528.9069047619046,0.032600206903405704,-0.18442203799108492,4776.9007485476195,0.8936015573063455
2019-02-11 20:00:00,3644.66,3649.0,3624.88,3631.05,3728.360532,2019-02-11 23:59:59.999000 ,13566961.398266,26415,1830.812829,6662955.65730273,0,-0.0035401144362572357,-0.0035463954694671083,0.007254073194133045,0.009350298364589265,0.006642706655099734,-0.0037342303534485173,-0.013317717645907834,0.048460681100247927,3633.818333333333,3532.9028571428576,0.027780877885930977,-0.1265706789885307,4766.031129785714,0.7822778388288939
2019-02-12 00:00:00,3631.05,3632.82,3582.34,3624.04,5698.926707,2019-02-12 03:59:59.999000 ,20567932.4117569,35791,2784.330276,10049144.1555178,0,-0.0019305710469423865,-0.0019324370011842874,0.0033657208126258525,0.00936145634448968,0.013929206079403102,-0.0019305710469424045,0.0002566855546752844,0.046228106388445545,3633.9733333333334,3536.715476190476,0.02469085353272038,0.5285342332338581,4800.039911380953,1.187266525323628
2019-02-12 04:00:00,3624.07,3634.19,3612.9,3625.49,3423.989453,2019-02-12 07:59:59.999000 ,12413354.9531219,24928,1803.804697,6540188.09292849,0,0.0004001059590952316,0.0004000259380498664,0.002952013673519804,0.009360897677782863,0.005872309674002677,0.0003918246612233257,-0.0027918055693083588,0.04649263080111532,3632.281666666667,3540.5504761904763,0.0239904852030004,-0.39918696466225667,4764.152373047619,0.7186985606024353
2019-02-12 08:00:00,3625.58,3627.5,3595.71,3611.0,4815.672752,2019-02-12 11:59:59.999000 ,17373181.3677303,33700,2501.543884,9024411.16132348,0,-0.003996701135570602,-0.00400470929014293,0.0031981415766920464,0.009393766938906626,0.008803655497092208,-0.004021425537431233,-0.004180731131555149,0.04066099697110315,3629.7550000000006,3543.9097619047625,0.018931136118764513,0.4064508136205407,4789.076099595238,1.0055536082224734
2019-02-12 12:00:00,3610.75,3638.0,3608.75,3620.03,5608.298401,2019-02-12 15:59:59.999000 ,20301272.1373842,36295,2726.282104,9869258.93802352,0,0.002500692328994747,0.0024975708008372587,0.0025332772938703577,0.0093778901488605,0.00808004353555081,0.0025701031641626256,-0.0063052429316496905,0.04611841268740391,3625.9266666666667,3547.7095238095244,0.020385117694984745,0.16459292186555108,4806.802550190476,1.1667419958362475
2019-02-12 16:00:00,3620.03,3667.6,3616.53,3640.95,5763.604366,2019-02-12 19:59:59.999000 ,20962400.0620766,35271,2993.794161,10890829.9857704,0,0.005778957632947668,0.005762323511772922,0.0037931422144800012,0.009405380692081142,0.014026559002458071,0.005778957632947688,-0.0008232824270365535,0.05114021842999472,3625.4266666666667,3551.927142857143,0.025063255399784934,0.027692172187611774,4839.232169571428,1.1910162943288658
2019-02-12 20:00:00,3640.18,3654.94,3609.0,3631.46,4169.106551,2019-02-12 23:59:59.999000 ,15148299.0622949,33011,2176.364507,7909443.6352124,0,-0.0026064625990468437,-0.002609865336711997,0.0036414479632491535,0.009422392055609198,0.012650559279188,-0.0023954859375085297,0.00011291499703935948,0.04605094495605755,3625.4950000000003,3555.7335714285714,0.02129699175998856,-0.2766494217413812,4866.392634547619,0.8567139694817413
2019-02-13 00:00:00,3631.51,3642.88,3624.0,3640.52,3244.419385,2019-02-13 03:59:59.999000 ,11797530.5491802,22147,1836.324031,6677918.834765,0,0.0024948643245417124,0.002491757317177696,0.0036143734643622155,0.009120099077326837,0.005186072319339026,0.002481061596966486,0.004547411176477167,0.06343786057516754,3628.241666666667,3560.904285714286,0.022358285395403188,-0.221795042819955,4664.851403047619,0.6955032657375476
2019-02-13 04:00:00,3640.99,3670.0,3625.76,3634.0,5543.774492,2019-02-13 07:59:59.999000 ,20189246.2926244,32441,3076.712625,11206454.1576383,0,-0.0017909529407886815,-0.001792558614417076,0.003765755143336943,0.009132874208460944,0.0121739130434782,-0.0019198075248764161,0.002347268920890766,0.06109315370083257,3629.66,3565.8859523809524,0.019101577708498407,0.7087108151401946,4710.761955095239,1.1768318044607966
2019-02-13 08:00:00,3633.98,3638.2,3601.68,3613.79,5566.014093,2019-02-13 11:59:59.999000 ,20152356.9642858,33791,2899.527626,10499916.005132,0,-0.005561364887176623,-0.005576886852506344,0.004163969186933283,0.0090964488804685,0.010105733869427936,-0.00555589188713203,0.0007726391581279746,0.06293568483037326,3630.125,3570.980476190476,0.011988170782494256,0.004011635219306475,4736.625366404762,1.1751011875411985
2019-02-13 12:00:00,3613.79,3626.15,3591.75,3595.1,4898.756029,2019-02-13 15:59:59.999000 ,17687712.0001105,32570,2298.011345,8297538.51022976,0,-0.005171855586517227,-0.005185275923649382,0.004460106399789347,0.009117622661348858,0.009568579455369835,-0.005171855586517217,-0.006886683259531123,0.05057831339384333,3625.97,3575.1014285714286,0.005593847287449494,-0.11988077156311283,4723.038665428571,1.037204303419668
2019-02-13 16:00:00,3595.1,3615.5,3593.22,3602.95,4164.718996,2019-02-13 19:59:59.999000 ,15029390.0893868,26374,2146.774973,7748283.73584637,0,0.0021835275792050357,0.0021811471473896847,0.0034774109774675234,0.009027599852661543,0.006183821590641059,0.0021835275792050036,-0.010436836539914007,0.06019320913726789,3619.6366666666668,3579.971904761905,0.006418512728418424,-0.1498415166329159,4655.176216761905,0.8946426090174814
2019-02-13 20:00:00,3602.97,3613.78,3594.81,3609.4,2356.314653,2019-02-13 23:59:59.999000 ,8494505.05271813,20367,1295.49582,4670668.58466464,0,0.001790199697470296,0.0017885991998474356,0.0037140182869736375,0.009027248224210874,0.005255721172494114,0.0017846387841142979,-0.006074691721786762,0.05991419434598888,3615.9599999999996,3584.829761904761,0.006853948367741669,-0.434220014540448,4639.339129833333,0.5078987733075357
2019-02-14 00:00:00,3608.34,3626.4,3605.79,3612.0,3320.268161,2019-02-14 03:59:59.999000 ,12009321.6403129,23380,1785.537831,6458302.89962786,0,0.0007203413309690987,0.000720082009678304,0.0034396935265694293,0.009026864965585938,0.005705980066445218,0.0010143168326709386,-0.007834045685781166,0.05826926682917688,3611.2066666666665,3589.5649999999996,0.006250060940531821,0.409093711984823,4655.030484809524,0.7132645364697026
2019-02-14 04:00:00,3612.45,3625.0,3597.2,3605.11,3442.172031,2019-02-14 07:59:59.999000 ,12436004.8566071,26568,1596.362339,5766876.48518652,0,-0.0019075304540420168,-0.0019093521071997686,0.0034433147211816754,0.009037670037673275,0.007711276493643795,-0.0020318620326924084,-0.007949917446340105,0.0565508550327507,3606.3916666666664,3594.159285714286,0.0030468082839956168,0.036715067605649354,4669.906574333333,0.7370965513354831
2019-02-14 08:00:00,3605.13,3615.0,3568.11,3584.94,6060.427191,2019-02-14 11:59:59.999000 ,21799954.3290806,35340,3123.737625,11238198.5605719,0,-0.005594836218589694,-0.005610545937684215,0.003451569078429684,0.00909317192649804,0.013079716815344155,-0.005600352830549815,-0.007983308382612186,0.051903581226801165,3601.5833333333335,3598.370952380953,-0.0037325091155668844,0.760640414372131,4706.8538155,1.2875749765252085
2019-02-14 12:00:00,3584.94,3607.09,3577.67,3600.94,4096.556057,2019-02-14 15:59:59.999000 ,14709784.0909376,25713,2315.829521,8315185.35232922,0,0.004463115142791851,0.004453184979747346,0.0035466986774367734,0.009103131465396947,0.008170088921226145,0.00446311514279179,0.0016244332563768449,0.05691467348394341,3602.556666666667,3602.9878571428576,-0.0005683774755992355,-0.3240483009046681,4715.163899619048,0.8688045939041426
2019-02-14 16:00:00,3601.99,3614.24,3595.0,3605.69,2740.358089,2019-02-14 19:59:59.999000 ,9882498.36987956,23994,1349.534458,4867156.56855784,0,0.0013191000127743546,0.0013182307646853115,0.0034704430176591317,0.00908580219567022,0.005336010583272489,0.0010272099589394399,0.0007604879334990322,0.06063743730787885,3603.013333333333,3607.8959523809526,-0.0006114235028027437,-0.33105807637676377,4708.809270023809,0.5819641297525189
2019-02-14 20:00:00,3605.98,3606.16,3588.0,3590.56,2093.719732,2019-02-14 23:59:59.999000 ,7529982.29264163,20220,1100.173246,3956872.59349415,0,-0.004196145536637941,-0.004204974061158232,0.0037477234704043527,0.009123662938507549,0.005057706875807633,-0.004276230040100076,-0.005219704105945633,0.05654425612052716,3599.8733333333334,3612.4711904761907,-0.006065429818224333,-0.23596856177141745,4712.862049428571,0.4442565282074958
2019-02-15 00:00:00,3590.57,3620.73,3587.0,3613.77,2600.687621,2019-02-15 03:59:59.999000 ,9377998.51837826,18264,1332.52763,4805306.21500411,0,0.006464172719575778,0.0064433695571312535,0.004815463108010763,0.009157685821169805,0.009333742877936342,0.006461369643259933,0.0004900332225914461,0.06159960987990876,3600.1683333333335,3617.4638095238097,-0.0010211047624263392,0.2421374175595723,4696.182685047619,0.5537875750192689
2019-02-15 04:00:00,3613.77,3629.62,3606.65,3615.0,3498.907194,2019-02-15 07:59:59.999000 ,12652867.9941796,24300,1909.830252,6907298.44756237,0,0.00034036477141596855,0.0003403068604673499,0.00471524985436956,0.009135591209079466,0.006354080221300083,0.0003403647714160055,0.00274332822022072,0.06487018304573478,3601.816666666667,3622.707142857143,-0.002127454015249053,0.3453777246244676,4718.3932144523815,0.7415463347316814
